idx,canonicalsmiles,precursor,capacity,molwt
228,[Na][O]B(/C=C\c1ccccc1)[O][Na],B(/C=C\C1=CC=CC=C1)(O)O,139.66027673864738,191.93400000000003
229,[Na][O]B([O][Na])C(Cl)Cl,B(C(Cl)Cl)(O)O,155.20108592511104,172.715
230,C[C@H]1CCC[C@@H]1B([O][Na])[O][Na],B([C@H]1CCC[C@@H]1C)(O)O,155.89701039614954,171.9440000000001
231,CCCCCCCB([O][Na])[O][Na],B(CCCCCCC)(O)O,142.59260244354945,187.9870000000001
232,CC(C)/C=C/B([O][Na])[O][Na],B(/C=C/C(C)C)(O)O,169.74458453209942,157.91700000000006
233,[Na][O]B(CCl)[O][Na],B(CCl)(O)O,193.8638573483442,138.27
234,O=C([B]C(=O)[O][Na])[O][Na],[B](C(=O)O)C(=O)O,370.2169125827713,144.80999999999997
235,N#CB([O][Na])[O][Na],B(C#N)(O)O,233.4816001982053,114.808
236,O=CCB([O][Na])[O][Na],B(CC=O)(O)O,203.32654875833848,131.835
237,CC(B([O][Na])[O][Na])c1ccccc1,B(C(C)C1=CC=CC=C1)(O)O,138.2085875512016,193.95000000000005
238,[Na][O]B([O][Na])C1CCCCCC1,B(C1CCCCCC1)(O)O,144.13836326930297,185.9710000000001
239,[Na][O]B([O][Na])c1ccc2c(c1)=CC=2,B(C1=CC2=CC=C2C=C1)(O)O,141.14278559986707,189.918
240,O=Cc1csc(B([O][Na])[O][Na])c1,B(C1=CC(=CS1)C=O)(O)O,134.07135096684198,199.935
241,CC/C=C/B([O][Na])[O][Na],B(/C=C/CC)(O)O,186.2919977451911,143.89000000000004
242,Cn1ccc(B([O][Na])[O][Na])c1,B(C1=CN(C=C1)C)(O)O,158.7066640352608,168.90000000000003
243,CC(C)(C)C#CB([O][Na])[O][Na],B(C#CC(C)(C)C)(O)O,157.7465488651402,169.92800000000008
244,C#CB([O][Na])[O][Na],B(C#C)(O)O,235.50830746402704,113.81999999999998
245,[Na][O]B([O][Na])c1ncccn1,B(C1=NC=CC=N1)(O)O,159.6785381454653,167.872
246,[Na][O]B([O][Na])C1=COCO1,B(C1=COCO1)(O)O,167.69717886424695,159.845
247,[Na][O]B(/C=C/c1cccs1)[O][Na],B(/C=C/C1=CC=CS1)(O)O,135.40689702396688,197.963
248,[Na][O]B([O][Na])c1cc[nH]c1,B(C1=CNC=C1)(O)O,173.08088275913525,154.87300000000002
249,CCC(C)(CC)B([O][Na])[O][Na],B(C(C)(CC)CC)(O)O,154.09034005263013,173.96000000000012
250,N#Cc1ccncc1B([O][Na])[O][Na],B(C1=C(C=CN=C1)C#N)(O)O,139.68938870186437,191.894
251,[2H]C([2H])([2H])B([O][Na])[O][Na],[2H]C([2H])([2H])B(O)O,250.8866182280624,106.843305334
252,CCOC(=O)/C=C/B([O][Na])[O][Na],B(/C=C/C(=O)OCC)(O)O,142.65938379424875,187.8990000000001
253,CC(C)CC/C=C/B([O][Na])[O][Na],B(/C=C/CCC(C)C)(O)O,144.13836326930294,185.9710000000001
254,[Na][O]B(/C=C/C1CC1)[O][Na],B(/C=C/C1CC1)(O)O,171.93959984577103,155.90100000000004
255,[Na][O]B([O][Na])c1ccns1,B(C1=CC=NS1)(O)O,155.02336756377807,172.913
256,CN(C)[B]C(=O)[O][Na],[B](C(=O)O)N(C)C,219.919561856422,121.88799999999996
257,[B]c1ccc(C(=O)[O][Na])cc1,[B]C1=CC=C(C=C1)C(=O)O,174.1649647230217,153.90900000000002
258,CC=CCB([O][Na])[O][Na],B(CC=CC)(O)O,186.2919977451911,143.89000000000004
259,[Na][O]B(/C=C/Br)[O][Na],B(/C=C/Br)(O)O,137.65357288763815,194.732
260,CC(C)(C)CCCB([O][Na])[O][Na],B(CCCC(C)(C)C)(O)O,142.59260244354945,187.9870000000001
261,[Na][O]B([O][Na])C1C=CCCC1,B(C1CCCC=C1)(O)O,157.7465488651402,169.92800000000005
262,C/C=C\CB([O][Na])[O][Na],B(C/C=C\C)(O)O,186.2919977451911,143.89000000000004
263,[Na][O]B([O][Na])c1ncco1,B(C1=NC=CO1)(O)O,170.90475026654056,156.845
264,[Na][O]B(Cc1ccncc1)[O][Na],B(CC1=CC=NC=C1)(O)O,148.16984901722697,180.9110000000001
265,CC1=C(B([O][Na])[O][Na])C(=O)CC1,B(C1=C(CCC1=O)C)(O)O,145.75286717790422,183.9110000000001
266,C/C=C(\C)B([O][Na])[O][Na],B(/C(=C/C)/C)(O)O,186.2919977451911,143.89000000000004
267,[B]C=CC(=O)[O][Na],[B]C=CC(=O)O,258.1204976028229,103.849
268,O=CC=CB([O][Na])[O][Na],B(C=CC=O)(O)O,186.3489812407405,143.846
269,[Na][O]B(CCCl)[O][Na],B(CCCl)(O)O,176.00842797662168,152.29700000000005
270,CC(C)=CCB([O][Na])[O][Na],B(CC=C(C)C)(O)O,169.74458453209942,157.91700000000006
271,O=C=C1C=CC=CC1B([O][Na])[O][Na],B(C1C=CC=CC1=C=O)(O)O,138.23994902455598,193.90600000000003
272,CCCC/C(C)=C/B([O][Na])[O][Na],B(/C=C(\C)/CCCC)(O)O,144.13836326930294,185.9710000000001
273,[Na][O]B([O][Na])c1cccnn1,B(C1=NN=CC=C1)(O)O,159.6785381454653,167.872
274,O=C([B][O][Na])[O][Na],[B](C(=O)O)O,458.99923896499246,116.79999999999998
275,C=CC(=O)B([O][Na])[O][Na],B(C(=O)C=C)(O)O,186.34898124074044,143.84600000000003
276,CCOC=CB([O][Na])[O][Na],B(C=COCC)(O)O,167.65103012437092,159.88900000000007
277,CC1=CCC(C)(B([O][Na])[O][Na])C=C1,B(C1(CC=C(C=C1)C)C)(O)O,136.7867668654539,195.9660000000001
278,COC1(B([O][Na])[O][Na])C=CC=CC1,B(C1(CC=CC=C1)OC)(O)O,135.42399920962902,197.93800000000005
279,[B]/C=C/C(=O)[O][Na],[B]/C=C/C(=O)O,258.1204976028229,103.849
280,CC1(B([O][Na])[O][Na])C=CC=CC1,B(C1(CC=CC=C1)C)(O)O,147.33265300763196,181.93900000000005
281,Cc1ccnc(B([O][Na])[O][Na])c1,B(C1=NC=CC(=C1)C)(O)O,148.16984901722697,180.9110000000001
282,Cc1ccnc(F)c1B([O][Na])[O][Na],B(C1=C(C=CN=C1F)C)(O)O,134.7683297497526,198.90100000000007
283,Cc1ccc(B([O][Na])[O][Na])c(F)n1,B(C1=C(N=C(C=C1)C)F)(O)O,134.76832974975267,198.901
284,Fc1ncc(B([O][Na])[O][Na])cn1,B(C1=CN=C(N=C1)F)(O)O,144.2228941664006,185.862
285,C=C(B([O][Na])[O][Na])C(F)(F)F,B(C(=C)C(F)(F)F)(O)O,145.81470984837085,183.833
286,CC(C)C/C=C/B([O][Na])[O][Na],B(/C=C/CC(C)C)(O)O,155.89701039614954,171.9440000000001
287,O=C([O][Na])B(F)F,B(C(=O)O)(F)F,231.46748949161585,115.807
288,Fc1ccnc(B([O][Na])[O][Na])c1,B(C1=NC=CC(=C1)F)(O)O,144.99364732496483,184.874
289,Cc1nc(B([O][Na])[O][Na])ccc1F,B(C1=NC(=C(C=C1)F)C)(O)O,134.76832974975267,198.901
290,FCc1ccc(B([O][Na])[O][Na])cc1,B(C1=CC=C(C=C1)CF)(O)O,135.4411057159234,197.91300000000004
291,Fc1ccc(B([O][Na])[O][Na])nc1,B(C1=NC=C(C=C1)F)(O)O,144.99364732496483,184.874
292,Fc1cccc(B([O][Na])[O][Na])n1,B(C1=NC(=CC=C1)F)(O)O,144.99364732496483,184.874
293,FCB([O][Na])[O][Na],B(CF)(O)O,220.0513529167636,121.81499999999998
294,Cc1nc(F)ccc1B([O][Na])[O][Na],B(C1=C(N=C(C=C1)F)C)(O)O,134.76832974975264,198.90100000000004
295,Cc1cncc(F)c1B([O][Na])[O][Na],B(C1=C(C=NC=C1C)F)(O)O,134.7683297497526,198.90100000000007
296,Cc1cnc(F)c(B([O][Na])[O][Na])c1,B(C1=CC(=CN=C1F)C)(O)O,134.76832974975264,198.90100000000004
297,FC(F)(F)CCCB([O][Na])[O][Na],B(CCCC(F)(F)F)(O)O,134.11092655224013,199.8760000000001
298,CN1CCC(B([O][Na])[O][Na])CC1,B(C1CCN(CC1)C)(O)O,143.3766523973467,186.9590000000001
299,Fc1cccc(CB([O][Na])[O][Na])c1,B(CC1=CC(=CC=C1)F)(O)O,135.4411057159234,197.91300000000004
300,Fc1ccc(CB([O][Na])[O][Na])cc1,B(CC1=CC=C(C=C1)F)(O)O,135.4411057159234,197.91300000000004
301,Fc1cnc(B([O][Na])[O][Na])cn1,B(C1=CN=C(C=N1)F)(O)O,144.2228941664006,185.862
302,Cc1nccc(B([O][Na])[O][Na])c1F,B(C1=C(C(=NC=C1)C)F)(O)O,134.76832974975267,198.901
303,[Na][O]B([O][Na])c1cnc[nH]1,B(C1=CN=CN1)(O)O,171.98372624040363,155.86100000000002
304,O=C(CF)C(F)(F)B([O][Na])[O][Na],B(C(C(=O)CF)(F)F)(O)O,134.14045576061667,199.83200000000005
305,FCc1cccc(B([O][Na])[O][Na])c1,B(C1=CC(=CC=C1)CF)(O)O,135.4411057159234,197.91300000000004
306,Cc1cccc(F)c1B([O][Na])[O][Na],B(C1=C(C=CC=C1F)C)(O)O,135.44110571592338,197.91300000000007
307,FC(F)=C(F)B([O][Na])[O][Na],B(C(=C(F)F)F)(O)O,157.85988454798743,169.806
308,[B]C(=O)N1C[C@@H](F)C[C@H]1C(=O)[O][Na],[B]C(=O)N1C[C@H](C[C@H]1C(=O)O)F,138.94792375805028,192.9180000000001
309,Fc1ccccc1CB([O][Na])[O][Na],B(CC1=CC=CC=C1F)(O)O,135.4411057159234,197.91300000000004
310,FC(F)(F)C1CC1B([O][Na])[O][Na],B(C1CC1C(F)(F)F)(O)O,135.4773858059009,197.86000000000004
311,FC(F)(F)[C@@H]1C[C@H]1B([O][Na])[O][Na],B([C@@H]1C[C@H]1C(F)(F)F)(O)O,135.4773858059009,197.86000000000004
312,Cc1c(F)cncc1B([O][Na])[O][Na],B(C1=CN=CC(=C1C)F)(O)O,134.7683297497526,198.90100000000007
313,FCc1ccccc1B([O][Na])[O][Na],B(C1=CC=CC=C1CF)(O)O,135.4411057159234,197.91300000000004
314,FC1(B([O][Na])[O][Na])C=CC=NC1,B(C1(CN=CC=C1)F)(O)O,143.42958722005216,186.89000000000004
315,Fc1nccnc1B([O][Na])[O][Na],B(C1=NC=CN=C1F)(O)O,144.2228941664006,185.862
316,FC1=CC=C(B([O][Na])[O][Na])CC1,B(C1=CC=C(CC1)F)(O)O,144.19186214002835,185.90200000000004
317,FC(F)(F)C1(B([O][Na])[O][Na])CC1,B(C1(CC1)C(F)(F)F)(O)O,135.4773858059009,197.86000000000004
318,FC1C=CC(B([O][Na])[O][Na])=CC1,B(C1=CCC(C=C1)F)(O)O,144.19186214002835,185.90200000000004
319,FC(F)(F)/C=C/B([O][Na])[O][Na],B(/C=C/C(F)(F)F)(O)O,145.8147098483708,183.83300000000003
320,Cc1cc(B([O][Na])[O][Na])cc(F)n1,B(C1=CC(=NC(=C1)F)C)(O)O,134.76832974975267,198.901
321,Cn1ncc(F)c1B([O][Na])[O][Na],B(C1=C(C=NN1C)F)(O)O,142.67532949869357,187.87800000000004
322,Fc1cn[nH]c1B([O][Na])[O][Na],B(C1=C(C=NN1)F)(O)O,154.18695063908493,173.851
323,Cc1c(B([O][Na])[O][Na])ccnc1F,B(C1=C(C(=NC=C1)F)C)(O)O,134.76832974975264,198.90100000000004
324,Fc1coc(B([O][Na])[O][Na])c1,B(C1=CC(=CO1)F)(O)O,154.1904982861686,173.847
325,Cn1cc(F)cc1B([O][Na])[O][Na],B(C1=CC(=CN1C)F)(O)O,143.42958722005216,186.89000000000004
326,Cn1ccc(F)c1B([O][Na])[O][Na],B(C1=C(C=CN1C)F)(O)O,143.42958722005216,186.89000000000004
327,Cc1ncc(B([O][Na])[O][Na])cc1F,B(C1=CC(=C(N=C1)C)F)(O)O,134.76832974975267,198.901
328,Cc1nccc(F)c1B([O][Na])[O][Na],B(C1=C(C=CN=C1C)F)(O)O,134.76832974975264,198.90100000000004
329,Fc1cc(B([O][Na])[O][Na])c[nH]1,B(C1=CNC(=C1)F)(O)O,155.06820751436427,172.863
330,Cn1cc(B([O][Na])[O][Na])cc1F,B(C1=CN(C(=C1)F)C)(O)O,143.42958722005218,186.89
331,Fc1c[nH]cc1B([O][Na])[O][Na],B(C1=CNC=C1F)(O)O,155.06820751436427,172.86300000000003
332,Cc1cc(F)nc(B([O][Na])[O][Na])c1,B(C1=CC(=CC(=N1)F)C)(O)O,134.76832974975264,198.90100000000004
333,O=C([O][Na])B(F)Br,B(C(=O)O)(F)Br,151.68977695786702,176.713
334,[B]c1cc(CC(=O)[O][Na])ccc1F,[B]C1=C(C=CC(=C1)CC(=O)O)F,144.17324933336678,185.926
335,[B]c1cc(F)ccc1C(=O)[O][Na],[B]C1=C(C=CC(=C1)F)C(=O)O,155.93782136926654,171.89900000000003
336,[B]c1cccc(C(=O)[O][Na])c1F,[B]C1=C(C(=CC=C1)C(=O)O)F,155.93782136926657,171.899
337,FC1=C(B([O][Na])[O][Na])CCC=C1,B(C1=C(C=CCC1)F)(O)O,144.19186214002838,185.902
338,FC1=CCCC(B([O][Na])[O][Na])=C1,B(C1=CC(=CCC1)F)(O)O,144.19186214002835,185.90200000000004
339,FC1=C(B([O][Na])[O][Na])C=CCC1,B(C1=C(CCC=C1)F)(O)O,144.19186214002838,185.902
340,FC1CCCC(B([O][Na])[O][Na])C1,B(C1CCCC(C1)F)(O)O,141.13089576145157,189.93400000000008
341,FC1CCC(B([O][Na])[O][Na])CC1,B(C1CCC(CC1)F)(O)O,141.13089576145157,189.93400000000008
342,CC1CC(F)=CC=C1B([O][Na])[O][Na],B(C1=CC=C(CC1C)F)(O)O,134.0753745357379,199.9290000000001
343,[B]c1ccc(F)c(C(=O)[O][Na])c1,[B]C1=CC(=C(C=C1)F)C(=O)O,155.93782136926654,171.89900000000003
344,FC1=CCC(B([O][Na])[O][Na])C=C1,B(C1CC=C(C=C1)F)(O)O,144.19186214002835,185.90200000000004
345,O=C([O][Na])c1ccccc1B(F)F,B(C1=CC=CC=C1C(=O)O)(F)F,139.68138170217324,191.905
346,CC(F)(F)B([O][Na])[O][Na],B(C(C)(F)F)(O)O,174.25214230820342,153.83200000000002
347,Fc1ccc(B([O][Na])[O][Na])nn1,B(C1=NN=C(C=C1)F)(O)O,144.2228941664006,185.862
348,Fc1ccc(B([O][Na])[O][Na])o1,B(C1=CC=C(O1)F)(O)O,154.1904982861686,173.847
349,FC1C=CC=C(B([O][Na])[O][Na])C1,B(C1=CC=CC(C1)F)(O)O,144.19186214002835,185.90200000000004
350,C=CC(B([O][Na])[O][Na])=C(C)F,B(C(=C(C)F)C=C)(O)O,154.15148314493302,173.89100000000005
351,[B]C(F)C(=O)[O][Na],[B]C(C(=O)O)F,244.0685030734928,109.82799999999996
352,C=CC=C(B([O][Na])[O][Na])C(=C)F,B(C(=CC=C)C(=C)F)(O)O,144.19186214002838,185.902
353,CB(F)OC(=O)C(=O)[O][Na],B(C)(OC(=O)C(=O)O)F,171.9925542373618,155.85300000000004
354,O=C([O][Na])C(=O)B(F)F,B(C(=O)C(=O)O)(F)F,186.3865576083186,143.81699999999998
355,O=C([O][Na])c1cccc(B(F)F)c1,B(C1=CC(=CC=C1)C(=O)O)(F)F,139.68138170217324,191.905
356,O=C(COB(F)C(F)(F)F)[O][Na],B(C(F)(F)F)(OCC(=O)O)F,136.87477305737107,195.84000000000003
357,O=C([O][Na])c1ccc(B(F)F)cc1,B(C1=CC=C(C=C1)C(=O)O)(F)F,139.68138170217324,191.905
358,Cc1ncc(F)cc1B([O][Na])[O][Na],B(C1=CC(=CN=C1C)F)(O)O,134.76832974975264,198.90100000000004
359,FC1(F)CC1B([O][Na])[O][Na],B(C1CC1(F)F)(O)O,161.63211926674958,165.84300000000002
360,CC1(F)C=CC(B([O][Na])[O][Na])=CC1,B(C1=CCC(C=C1)(C)F)(O)O,134.07537453573792,199.9290000000001
361,CCB(F)C(=O)[O][Na],B(CC)(C(=O)O)F,212.9605354335436,125.87099999999997
362,CB(F)C(=O)[O][Na],B(C)(C(=O)O)F,239.66914233714428,111.84399999999997
363,Fc1nccc(B([O][Na])[O][Na])n1,B(C1=NC(=NC=C1)F)(O)O,144.2228941664006,185.862
364,FCCB([O][Na])[O][Na],B(CCF)(O)O,197.3289229807832,135.842
365,FCc1ncccc1B([O][Na])[O][Na],B(C1=C(N=CC=C1)CF)(O)O,134.76832974975264,198.90100000000004
366,FC(F)(F)CB([O][Na])[O][Na],B(CC(F)(F)F)(O)O,156.00770306221293,171.82200000000003
367,FC(F)(F)C=CB([O][Na])[O][Na],B(C=CC(F)(F)F)(O)O,145.8147098483708,183.83300000000003
368,Fc1ccc(B([O][Na])[O][Na])[nH]1,B(C1=CC=C(N1)F)(O)O,155.06820751436427,172.86300000000003
369,Fc1cc(B([O][Na])[O][Na])[nH]c1F,B(C1=CC(=C(N1)F)F)(O)O,140.45131884516124,190.853
370,[B]c1cc(C(=O)[O][Na])c(F)cc1C,[B]C1=CC(=C(C=C1C)F)C(=O)O,144.17324933336678,185.926
371,CC1=C(B([O][Na])[O][Na])CCC(F)=C1,B(C1=C(C=C(CC1)F)C)(O)O,134.07537453573792,199.9290000000001
372,C=C/C=C(/F)C(=C)B([O][Na])[O][Na],B(C(=C)/C(=C\C=C)/F)(O)O,144.19186214002835,185.90200000000004
373,CC1=C(F)CCC(B([O][Na])[O][Na])=C1,B(C1=CC(=C(CC1)F)C)(O)O,134.07537453573792,199.9290000000001
374,C=C/C=C(/B([O][Na])[O][Na])C(=C)F,B(/C(=C/C=C)/C(=C)F)(O)O,144.19186214002838,185.902
375,C=C(F)/C=C\C(=C)B([O][Na])[O][Na],B(C(=C)/C=C\C(=C)F)(O)O,144.19186214002835,185.90200000000004
376,FC1=CCC=CC=C1B([O][Na])[O][Na],B(C1=CC=CCC=C1F)(O)O,135.4411057159234,197.91300000000004
377,C=C(F)/N=C\C(=C)B([O][Na])[O][Na],B(C(=C)/C=N\C(=C)F)(O)O,143.42958722005216,186.89000000000004
378,FC1=CC=CC(B([O][Na])[O][Na])=CC1,B(C1=CCC(=CC=C1)F)(O)O,135.4411057159234,197.91300000000004
379,FOc1ccc(B([O][Na])[O][Na])cc1,B(C1=CC=C(C=C1)OF)(O)O,134.1048880884286,199.885
380,C=C/C(F)=C(\C=C)B([O][Na])[O][Na],B(/C(=C(/C=C)\F)/C=C)(O)O,144.19186214002835,185.90200000000004
381,C=C/C(F)=C\C(=C)B([O][Na])[O][Na],B(C(=C)/C=C(\C=C)/F)(O)O,144.19186214002835,185.90200000000004
382,CB(F)c1ccc(C(=O)[O][Na])cc1,B(C)(C1=CC=C(C=C1)C(=O)O)F,142.6267441846716,187.94200000000004
383,FC1=CC(B([O][Na])[O][Na])=CCC1,B(C1=CCCC(=C1)F)(O)O,144.19186214002838,185.902
384,[B]c1cc(F)cc(C(=O)[O][Na])c1,[B]C1=CC(=CC(=C1)F)C(=O)O,155.93782136926654,171.89900000000003
385,C=C(F)/C(=C\C=C/C)B([O][Na])[O][Na],B(/C(=C/C=C\C)/C(=C)F)(O)O,134.07537453573792,199.9290000000001
386,C=C/C(=C\C=C(/C)F)B([O][Na])[O][Na],B(/C(=C/C=C(\C)/F)/C=C)(O)O,134.0753745357379,199.9290000000001
387,F/C=C(/F)B([O][Na])[O][Na],B(/C(=C\F)/F)(O)O,176.5660770640483,151.816
388,FCc1cc(B([O][Na])[O][Na])[nH]n1,B(C1=CC(=NN1)CF)(O)O,142.67532949869357,187.87800000000004
389,[B]c1ccc(B([O][Na])[O][Na])c(F)c1,[B]C1=CC(=C(C=C1)B(O)O)F,138.39411201174843,193.69
390,[B]c1ccc(B([O][Na])[O][Na])cc1F,[B]C1=C(C=C(C=C1)B(O)O)F,138.39411201174843,193.69
391,C=C/C(B([O][Na])[O][Na])=C(/F)N=C,B(/C(=C(/N=C)\F)/C=C)(O)O,143.42958722005216,186.89000000000004
392,FC1(B([O][Na])[O][Na])C=CN=CC1,B(C1(CC=NC=C1)F)(O)O,143.42958722005216,186.89000000000004
393,[B]C(F)(F)C(=O)[O][Na],[B]C(C(=O)O)(F)F,209.71659355924484,127.81799999999998
394,FC(F)B([O][Na])[O][Na],B(C(F)F)(O)O,191.73531386971533,139.805
395,FCn1cc(B([O][Na])[O][Na])cn1,B(C1=CN(N=C1)CF)(O)O,142.67532949869357,187.87800000000004
396,[B]c1cc(F)c(F)cc1C(=O)[O][Na],[B]C1=CC(=C(C=C1C(=O)O)F)F,141.16434103900465,189.889
397,FC1=CCC(B([O][Na])[O][Na])C=N1,B(C1CC=C(N=C1)F)(O)O,143.42958722005216,186.89000000000004
398,[B]c1cc(B([O][Na])[O][Na])c(F)cn1,[B]C1=CC(=C(C=N1)F)B(O)O,137.6917553886703,194.678
399,[B]c1cc([B])c(C(=O)[O][Na])c(F)c1,[B]C1=CC(=C(C(=C1)F)C(=O)O)[B],147.52401201716845,181.703
400,FCn1ccc(B([O][Na])[O][Na])n1,B(C1=NN(C=C1)CF)(O)O,142.67532949869357,187.87800000000004
401,C=Bc1cc(F)cc(C(=O)[O][Na])c1,B(=C)C1=CC(=CC(=C1)F)C(=O)O,144.17324933336675,185.92600000000004
402,C=C(C=N/C=C/F)B([O][Na])[O][Na],B(C(=C)C=N/C=C/F)(O)O,143.42958722005216,186.89000000000004
403,Cn1nc(F)cc1B([O][Na])[O][Na],B(C1=CC(=NN1C)F)(O)O,142.67532949869357,187.87800000000004
404,[B]c1cc(F)c(F)c(C(=O)[O][Na])c1,[B]C1=CC(=C(C(=C1)F)F)C(=O)O,141.16434103900465,189.889
405,O=C(CB([O][Na])[O][Na])C(F)(F)F,B(CC(=O)C(F)(F)F)(O)O,134.1404557606167,199.832
406,[B]c1ccc(C(=O)[O][Na])c(F)c1C,[B]C1=C(C(=C(C=C1)C(=O)O)F)C,144.17324933336678,185.926
407,CC1C=C(F)C=C(B([O][Na])[O][Na])C1,B(C1=CC(=CC(C1)C)F)(O)O,134.07537453573792,199.9290000000001
408,[B]c1cnc(F)c(C(=O)[O][Na])c1,[B]C1=CC(=C(N=C1)F)C(=O)O,155.04668110127164,172.88700000000003
409,O=C(CCCB([O][Na])[O][Na])[O][Na],B(CCCC(=O)O)(O)O,270.94107803664576,197.8700000000001
410,[Na][O]B(CCC1CCCC1)[O][Na],B(CCC1CCCC1)(O)O,144.13836326930294,185.9710000000001
411,CCCC[C@H]1C[C@@H]1B([O][Na])[O][Na],B([C@H]1C[C@@H]1CCCC)(O)O,144.13836326930294,185.9710000000001
412,C=C(C)CB([O][Na])[O][Na],B(CC(=C)C)(O)O,186.2919977451911,143.89000000000004
413,[Na][O]B(/C=C\CCCCl)[O][Na],B(/C=C\CCCCl)(O)O,139.34953657975873,192.36200000000005
414,CC(C)(C)/C=C\B([O][Na])[O][Na],B(/C=C\C(C)(C)C)(O)O,155.89701039614954,171.9440000000001
415,CCCCCC/C=C\B([O][Na])[O][Na],B(/C=C\CCCCCC)(O)O,134.02911806895838,199.99800000000013
416,CC1CCCCC1B([O][Na])[O][Na],B(C1CCCCC1C)(O)O,144.13836326930294,185.9710000000001
417,CCCCC1CC1B([O][Na])[O][Na],B(C1CC1CCCC)(O)O,144.13836326930294,185.9710000000001
418,[Na][O]B(Cc1ccccn1)[O][Na],B(CC1=CC=CC=N1)(O)O,148.169849017227,180.91100000000003
419,O=Cc1cocc1B([O][Na])[O][Na],B(C1=COC=C1C=O)(O)O,145.78774633596868,183.867
420,[Na][O]B(/C=C/C1=CCCCC1)[O][Na],B(/C=C/C1=CCCCC1)(O)O,136.7867668654539,195.9660000000001
421,N#CCCC/C=C/B([O][Na])[O][Na],B(/C=C/CCCC#N)(O)O,146.5369002692634,182.92700000000005
422,[Na][O]B([O][Na])C12CCCC1CCC2,B(C12CCCC1CCC2)(O)O,135.39390225149532,197.98200000000008
423,CCCCOCCB([O][Na])[O][Na],B(CCOCCCC)(O)O,141.11232189870202,189.9590000000001
424,CCCCC/C=C/CB([O][Na])[O][Na],B(C/C=C/CCCCC)(O)O,134.02911806895838,199.99800000000013
425,C=CCCCCC(=C)B([O][Na])[O][Na],B(C(=C)CCCCC=C)(O)O,135.3939022514953,197.9820000000001
426,CC(=O)OCCB([O][Na])[O][Na],B(CCOC(=O)C)(O)O,152.40127555919418,175.88800000000006
427,[3H][O]([Na])B([O][Na])c1ccsc1,[3H]OB(C1=CSC=C1)O,306.45243830633103,174.941049278
428,[Na][O]B(CC=C[SiH3])[O][Na],B(CC=C[SiH3])(O)O,167.57137846126054,159.96500000000006
429,O=C([O][Na])/C1=C/C=C\C=C/C=C\[B]1,[B]\1/C=C\C=C/C=C\C=C1\C(=O)O,148.13382087013647,180.95500000000004
430,O=C(B([O][Na])[O][Na])c1cccs1,B(C(=O)C1=CC=CS1)(O)O,134.07135096684198,199.935
431,CC(C)=C=CB([O][Na])[O][Na],B(C=C=C(C)C)(O)O,171.93959984577103,155.90100000000004
432,CC=C=CB([O][Na])[O][Na],B(C=C=CC)(O)O,188.93916824474925,141.87400000000002
433,CC=CC=CB([O][Na])[O][Na],B(C=CC=CC)(O)O,171.93959984577103,155.90100000000004
434,C=CCC=CB([O][Na])[O][Na],B(C=CCC=C)(O)O,171.93959984577103,155.90100000000004
435,[Na][O]B(CC=C1CCCCC1)[O][Na],B(CC=C1CCCCC1)(O)O,135.3939022514953,197.9820000000001
436,CCCC/C=C(/C)B([O][Na])[O][Na],B(/C(=C\CCCC)/C)(O)O,144.13836326930294,185.9710000000001
437,CC(CB([O][Na])[O][Na])C(C)(C)C,B(CC(C)C(C)(C)C)(O)O,142.59260244354945,187.9870000000001
438,CC(CB([O][Na])[O][Na])C1CCCC1,B(CC(C)C1CCCC1)(O)O,134.02911806895838,199.99800000000013
439,[2H][O]([Na])B(c1ccccc1)[O]([2H])[Na],[2H]OB(C1=CC=CC=C1)O[2H],315.50014647232456,169.92420355600004
440,[B]/C=C1\C=C1C(=O)[O][Na],[B]/C=C/1\C=C1C(=O)O,209.62967017975583,127.87099999999997
441,[B]/C=C1\C=CC(C(=O)[O][Na])=C1,[B]/C=C/1\C=CC(=C1)C(=O)O,174.1649647230217,153.90900000000002
442,[B]/C=C1\C=CC=C(C(=O)[O][Na])C=C1,[B]/C=C/1\C=CC=C(C=C1)C(=O)O,148.96361459516163,179.94700000000003
443,[B]/C(C)=C/C(=O)[O][Na],[B]/C(=C/C(=O)O)/C,227.4046926902471,117.87599999999996
444,CCCC[C@@H]1CC1B([O][Na])[O][Na],B(C1C[C@H]1CCCC)(O)O,144.13836326930294,185.9710000000001
445,FCC/C=C/B([O][Na])[O][Na],B(/C=C/CCF)(O)O,165.5890508744474,161.88000000000005
446,COCC(C)B([O][Na])[O][Na],B(C(C)COC)(O)O,165.56348201448716,161.9050000000001
447,C/C=C(/B([O][Na])[O][Na])C(F)(F)F,B(/C(=C/C)/C(F)(F)F)(O)O,135.4773858059009,197.86
448,O=C([O][Na])c1ccc(B(F)F)cn1,B(C1=CN=C(C=C1)C(=O)O)(F)F,138.9659321777128,192.893
449,FC1=CCC(B([O][Na])[O][Na])CC1,B(C1CCC(=CC1)F)(O)O,142.64495979925044,187.9180000000001
450,FC(F)(F)[C@H]1CC1B([O][Na])[O][Na],B(C1C[C@@H]1C(F)(F)F)(O)O,135.4773858059009,197.86000000000004
451,FC1=NCCC=C1B([O][Na])[O][Na],B(C1=CCCN=C1F)(O)O,143.42958722005216,186.89000000000004
452,Fc1ccoc1B([O][Na])[O][Na],B(C1=C(C=CO1)F)(O)O,154.1904982861686,173.847
