Molecule,Cluster,data,Cluster_center,Distance_to_center
308,0,[ 0.1090664812622211 -0.2017918406642319 -0.0229890474579443 -0.1280081243470002  0.1388327485412955 -0.2627326566212464 -0.1356166502492056 -0.4016981901507678  0.0897010160587563],[ 0.2375768505373571 -0.1545492062714881  0.063371252230152  -0.2856063441868819  0.2272977626342499 -0.0150944172334486  0.1271644770746047 -0.0965084445384889  0.0142098375542327],0.5367368608885854
309,2,[-0.7046024532854565 -0.0879252955508961 -0.3370841139393203  0.7305504649126705  0.2221180516737493 -0.0401999336009517  0.097232485328402   0.017971171798424  -0.1654412621226433],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.4224112156003945
310,1,[ 0.3764137270865278 -0.0635068822189295 -0.5107129822266812 -0.1309011465052309  0.0539748785428986  0.0069555275194209 -0.1820977154278217 -0.134044920254863   0.0704618357623845],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.42172825541175385
311,7,[ 0.3734561154635781 -0.0614921610940809 -0.5151519499578805 -0.1345820172740724  0.052536390644667   0.0033506295255598 -0.1808762110504568 -0.1317538084362664  0.0722567837380412],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.4213167172518291
312,4,[-0.3784674782791061 -0.4879012168416886  0.1182043004059988  0.0621009206603685 -0.189115629223959   0.1872263266627168 -0.1353828484426572  0.0540796776057698 -0.008383985174767 ],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.26140602879771785
313,2,[-0.6579158248401588 -0.4621150075491918 -0.1887622063509324  0.9193276977355689  0.1885842556616091  0.2627237665400655  0.2381209915082596  0.1697383318729143  0.1594861537233295],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.8972976232442629
314,10,[ 0.0914732598676387 -0.2932437189312816  0.0908340102697952  0.0518246091579581 -0.1170113751091257  0.1541785212411872  0.0892239750493284 -0.1831133864293809  0.0634279771881045],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.3870017271594096
315,8,[-0.4804974759117427 -0.1538362618634717  0.5126062672126465 -0.1203756213010348 -0.0415729292823199 -0.1359919410254158 -0.0784742274577805 -0.0146018782423708  0.0104773930937537],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.27300593393769074
316,10,[-0.040904564616722   0.2503141358537453 -0.3079109658176124 -0.0646781468920941 -0.3685178090464302 -0.0382701798483025 -0.0246762449526744 -0.1690796013697364  0.0419177657407472],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.5419982927553073
317,1,[ 0.5407406690902758 -0.5006099941714869 -0.3299976586236593  0.1423539445840408  0.0776928739975372  0.3054759240275839 -0.1331360008008679 -0.1407294242545459 -0.0747237919949344],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.4175827564769915
318,10,[-0.0296722587249958  0.1894845793069609 -0.2466248801657679 -0.0190317428058789 -0.3471680964826468 -0.1204152208251826 -0.0316315784956317 -0.173427297485313   0.0588316428170899],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.45729830092754065
319,10,[ 0.1293138517840339 -0.0098408582328246 -0.0438445883154728  0.100478032190262  -0.3062849464064098  0.1821308153098041  0.1141419924930345 -0.096011972704055  -0.0172877269398494],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.3022085843174535
320,4,[-0.3927550348067159 -0.539014625269762   0.1055825695493681  0.0664685933275094 -0.2129962670059522  0.246977828318613  -0.0949406110237054  0.1027483020639917  0.0810367941779695],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.277168843276613
321,4,[-0.3016424828127732 -0.3204094240336604  0.3614365243719446 -0.1006641805155041  0.0273423475402233  0.210372186626268  -0.074516574933605   0.1056510379460205  0.1145915968193559],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.28267672412634376
322,4,[-2.7281619740458340e-01 -2.5310742579010864e-01  5.8862481080314910e-01  1.4710547397750315e-01 -1.5007902469948553e-01  4.1801383518442792e-01 -3.9691349930644822e-04  1.2488862315462515e-01  1.2581478443949910e-02],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.5544744521523486
323,4,[-0.3459039973069157 -0.5536536814716045  0.189944164187219   0.1306910721199422 -0.1610352883620342  0.0776011956842803 -0.1596390643360951  0.0249866949897602 -0.0489433522922543],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.27438837261393606
324,3,[-0.4364797584131767  0.3986408755094871  0.2439151547344562 -0.1515490672072293 -0.2413236227318254 -0.0297131734757434 -0.1504992843533304  0.0831009133236642  0.0025778274192795],[-0.2421823645266461  0.5043608494031737  0.2754571075801968 -0.216909549615682  -0.1268425622910102  0.0667499190631451 -0.0773672155731852 -0.0483211591401656  0.0541040721723134],0.31918824153795095
325,4,[-0.2977466793570835 -0.193840115529699   0.1529508470585768  0.0311830695323195 -0.1814832083842959  0.2070166055912759 -0.1482147507127537  0.1331424740132733  0.0420337580095707],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.3962580082487634
326,4,[-0.2650714902936087 -0.2462812170104294  0.2703494582471036  0.120348219997817  -0.1438305192895571  0.0284032023257008 -0.1849959906701254  0.0992380266109796  0.0785949090968428],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.37642715359479006
327,9,[-0.5484408496486907  0.0968623133972662 -0.1055819554513814 -0.275098943154459  -0.1977781139304672 -0.155826936494461  -0.2337005375097976  0.0069640700417879  0.0223955382682445],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3218949706672749
328,4,[-0.3373148832819041 -0.6892966638299816  0.237583262718759   0.1983038660375826 -0.1898776947839182  0.2217000378409121 -0.0897000383565924  0.1055170166425731  0.1458317085502652],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.32163094529921094
329,8,[-0.3357105111934108  0.1805851561209772  0.3688896949746303  0.1641452865928688 -0.2756446622814131 -0.3184130968716468 -0.2276735838286196  0.0681305172819288  0.0083838144173489],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.544780727497411
330,8,[-0.3352356605831005 -0.051740726886679   0.1942672082456116  0.0072673297739635 -0.125644876086022  -0.3411814249899102 -0.2548127234982796  0.0517712018233081  0.0024976477985205],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.49855067809156084
331,4,[-0.2132187619715598 -0.1925298527890549  0.471265897327116   0.3573576401935077 -0.3063978707378291  0.2875094013028936 -0.1046923110539485  0.1491868149625236  0.0433097988039168],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.6285117749640899
332,4,[-0.4325414804685327 -0.4091673735559781  0.052340345968987  -0.0112778255826914 -0.2150817705951297  0.1616811386186693 -0.1187807607802107  0.0891971127005917  0.0814479759154609],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.3316484905973983
333,3,[ 0.0372086704091843  0.5815856319799545  0.2411250629888798  0.0780623979574    -0.4549623539072082  0.299065042599114   0.1240637183669162 -0.222479026572232  -0.0031540969932749],[-0.2421823645266461  0.5043608494031737  0.2754571075801968 -0.216909549615682  -0.1268425622910102  0.0667499190631451 -0.0773672155731852 -0.0483211591401656  0.0541040721723134],0.638769874629255
334,2,[-0.8387851364663284  0.5187209105960798 -0.4461192265802393  0.4391993751267798  0.21449910468496    0.0983561126812282  0.033193149742396  -0.0445222447781236  0.0261355805800801],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.3633740701972848
335,2,[-0.8266692846776833  0.7947041340526119 -0.2254320661509177  0.4955530155335677  0.1864439982034308  0.0691026458719379  0.0138375160831759 -0.0925624149216091  0.0839602280197179],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.5938215010179123
336,2,[-0.7688271137984855  0.6310821148001482 -0.0743033970147671  0.6418812995356228  0.2272458714472992 -0.0954460536445953 -0.011658504017762  -0.1252810100353518  0.093806313932519 ],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.5111429537994748
337,10,[ 0.1651979025417341 -0.4076751041537026  0.0721989938103252  0.3924366446729496 -0.3032917346641805 -0.0357823734574978  0.0154800907468414 -0.1696704632843754  0.0404923927264623],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.45030704491951945
338,10,[ 0.0473280189978395 -0.130229976609642  -0.1867119858029072  0.1338712864998483 -0.3896294350852937  0.2744462348375794  0.0744540891121674 -0.0949387691979097  0.1308537351651754],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.3957569404044643
339,10,[ 0.1621957811216138 -0.4236521484802144  0.0565976370479585  0.3871814835138831 -0.3169005435669853  0.0435903115002849  0.037001108621786  -0.1483335798043361  0.0660009095729991],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.4573077144457207
340,1,[ 0.4952087104173292 -0.2495771763700959 -0.3801747069758423  0.1096712522713654  0.0232745474248123  0.099412849065607  -0.1677436406535528 -0.0834082000045165  0.1393048215924446],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.22490727999687557
341,7,[ 0.3915599687003853  0.0990448846710692 -0.565791389361652  -0.1193745505232277  0.0107482440087248 -0.0544343277355398 -0.2187668801224196 -0.1107016038625884  0.0632950875081082],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.40607629704651954
342,10,[ 0.053633278773829  -0.3666333109752138 -0.3047339801840415  0.14658917391309   -0.3270172745668047  0.1615078286829492 -0.0074386467231613 -0.195912636973872  -0.0009812589960247],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.4636433645742067
343,2,[-0.7791013276866229  0.6526568063309276 -0.1005865098565133  0.618536760985206   0.2199148234612933 -0.073312146815133  -0.0062011867170661 -0.1182821507058101  0.09022357164472  ],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.5066792098509139
344,10,[-0.0180741364784522  0.2306439017410657 -0.2914720988301845 -0.0425239701856323 -0.3642175815449926  0.0238631496318371 -0.0280624662734336 -0.1832649598465465  0.0109123639547292],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.5204696903806629
345,2,[-0.8220122960768935  0.0805967064863866 -0.0964256198305422  0.7697836971727362  0.2227187117256374 -0.354038624103214   0.0282271070849836 -0.1361962869082872  0.0571467843026276],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.5152401931983945
346,6,[ 0.8584131454136278  0.051830518508494   0.2005048863243646  0.3394906724779536  0.1797105976412779 -0.045354765983654  -0.1009732521084147  0.0517833146343035  0.0529538922043461],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.30688752833108496
347,9,[-0.6149189795982618  0.2288636834580146  0.2395080259957217 -0.4171738573899328 -0.0971697473967854 -0.0777713483055488 -0.0781873875288582  0.012233705620497  -0.0078051779890574],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3490832047183512
348,8,[-0.3586833379341455  0.1719771375542587  0.3130092308658692 -0.0276266594786243 -0.2340199298243441  0.1455895556780913 -0.1187657899835843  0.0846800047935481 -0.0976250144176444],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.4695247758947257
349,10,[ 0.0491933157024491 -0.024579155617369  -0.0982509544744958  0.1442107742251167 -0.3239525506389969 -0.06466273000589   -0.0196197445319991 -0.1798361294868716  0.0904396662509849],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.22541120637410333
