idx,canonicalsmiles,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
,,11.0,11.0,5.0,3.0,1.0,0.0,0.0,2.0,169.928,160.856,18.46,0.5703,45.913,0.38712526,0.96090986,0.27686142,0.81258884,350.37888922,1028.36275005,1265.53884965,2.78937105,0.32470493,0.33333333
,,12.0,12.0,8.0,4.0,1.0,1.0,0.0,5.0,184.903,178.855,49.17,-1.8066,44.762,0.13811191,0.85815334,0.51339347,0.92123122,522.72592133,937.97734,1018.17797914,2.58905266,0.47229117,0.5
,,11.0,11.0,5.0,3.0,1.0,0.0,0.0,2.0,169.928,160.856,18.46,0.5703,45.913,0.44084302,0.97012833,0.24259229,0.8442677,318.47754335,1108.3629339,1312.80982152,2.83922686,0.33004868,0.33333333
,,11.0,11.0,5.0,4.0,1.0,0.0,0.0,2.0,169.928,160.856,18.46,0.5703,45.913,0.19757285,0.9000253,0.43583764,0.78048698,511.79216902,916.50441407,1174.27251869,2.76728357,0.48166825,0.33333333
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,4.0,198.926,190.862,44.49,-0.3066,49.658,0.28624757,0.93473229,0.35535272,0.74816572,574.89171344,1210.386896,1617.80587133,2.92466139,0.33052662,0.5
,,9.0,9.0,5.0,3.0,1.0,0.0,0.0,2.0,141.874,136.834,18.46,-0.0658,36.749,0.26453384,0.92894932,0.37020692,0.78833998,315.82743707,672.54116338,853.11056525,2.54751647,0.423613,0.5
,,12.0,12.0,6.0,4.0,1.0,0.0,0.0,3.0,187.943,176.855,27.69,0.2439,47.83,0.30281402,0.94133821,0.33746464,0.81137329,469.08494848,1127.83075196,1390.02695916,2.81893698,0.40055917,0.0
,,11.0,11.0,5.0,4.0,1.0,0.0,0.0,2.0,171.944,160.856,18.46,0.865,46.197,0.19807381,0.90011552,0.4356513,0.77635868,463.728812,826.39461357,1064.44950178,2.61666161,0.49054564,0.0
,,12.0,12.0,7.0,7.0,0.0,0.0,0.0,4.0,191.931,180.843,36.92,-0.6622,46.934,0.0770069,0.7842225,0.62047971,0.94800415,716.84557861,1095.23739472,1155.30865531,2.78035258,0.43339081,0.0
,,13.0,13.0,7.0,4.0,2.0,1.0,0.0,3.0,195.926,188.87,47.14,-0.8175,49.6287,0.0831655,0.78404213,0.62070762,0.99600113,674.41052196,1082.17399388,1086.51884514,2.69361357,0.43046731,0.5
,,11.0,11.0,7.0,5.0,0.0,0.0,0.0,3.0,191.334,186.294,42.25,0.12518,43.92,0.13515431,0.8446748,0.53527981,0.69225699,579.2225723,749.08648648,1082.0930693,2.50976858,0.44748232,0.0
,,12.0,12.0,6.0,3.0,2.0,0.0,0.0,3.0,185.927,176.855,27.69,-0.1446,45.668,0.2314631,0.91469723,0.40413981,0.75044901,471.76390831,876.02049981,1167.32847659,2.6007135,0.44722353,0.0
,,11.0,11.0,6.0,3.0,1.0,0.0,0.0,3.0,187.968,180.912,18.46,0.2773,49.457,0.34177461,0.95148257,0.30770266,0.83252258,448.33321116,1213.0136446,1457.0339296,2.88010032,0.43235503,0.4
,,13.0,13.0,5.0,3.0,2.0,0.0,0.0,2.0,195.966,184.878,18.46,0.9604,52.963,0.29481618,0.93910023,0.34364336,0.82117365,515.01177307,1230.67735368,1498.68101011,2.87713232,0.47132685,0.25
,,13.0,13.0,7.0,3.0,2.0,0.0,0.0,4.0,199.91,192.854,36.92,-0.7128,46.767,0.26071735,0.9275106,0.37379686,0.78452907,521.64036433,1094.82469743,1395.51832429,2.7446946,0.28602125,0.33333333
,,12.0,12.0,6.0,3.0,2.0,0.0,0.0,3.0,185.927,176.855,27.69,-0.1446,45.668,0.20538236,0.90194313,0.43185483,0.74276576,502.08644874,863.56014397,1162.62782835,2.60750936,0.42690574,0.0
,,11.0,11.0,6.0,3.0,1.0,0.0,0.0,3.0,168.9,162.852,42.25,-0.02142,41.519,0.45762592,0.97254335,0.23272178,0.84160458,311.51970265,1126.56584741,1338.59281252,2.86703481,0.31127323,0.0
,,13.0,13.0,5.0,3.0,1.0,0.0,0.0,2.0,199.998,184.878,18.46,1.5011,55.361,0.38280398,0.96019933,0.27931567,0.82897797,491.95907828,1460.08008245,1761.30141872,3.04687451,0.39872881,0.0
,,12.0,12.0,5.0,3.0,2.0,0.0,0.0,2.0,181.939,172.867,18.46,0.7144,48.416,0.32790364,0.94709649,0.32094896,0.76549906,470.45783637,1122.09438994,1465.83378961,2.89913374,0.30443279,0.28571429
,,13.0,13.0,6.0,3.0,1.0,0.0,0.0,3.0,199.954,188.866,35.53,0.4341,51.204,0.12819766,0.85327146,0.52146698,0.8633648,613.29622553,1015.40153202,1176.09790255,2.64832065,0.69327421,0.14285714
,,12.0,12.0,5.0,4.0,1.0,0.0,0.0,2.0,183.955,172.867,18.46,0.9604,50.53,0.2897421,0.93689382,0.34961402,0.77803282,471.47861006,1049.23088952,1348.56892893,2.79264383,0.34047082,0.28571429
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,4.0,197.942,188.87,36.28,-0.89318,51.704,0.08519377,0.80359408,0.59517776,0.89113509,666.34246291,997.68707085,1119.56882677,2.651669,0.37433311,0.5
,,12.0,12.0,6.0,5.0,0.0,0.0,0.0,3.0,184.943,174.863,42.25,0.75878,48.32,0.16427199,0.88045027,0.4741385,0.87745263,565.20896172,1045.98992117,1192.07566249,2.75295346,0.64322762,0.0
,,12.0,12.0,6.0,3.0,2.0,0.0,0.0,3.0,183.911,176.855,35.53,-0.202,44.473,0.16129849,0.87859152,0.47757402,0.7896854,496.20474512,820.49194855,1039.0111702,2.53070699,0.4261611,0.16666667
,,13.0,13.0,8.0,4.0,1.0,1.0,0.0,5.0,199.914,192.858,45.51,-1.6759,48.826,0.05769378,0.75685368,0.65358435,0.85733432,728.86475221,956.08282066,1115.18085339,2.64638102,0.30767572,0.6
,,13.0,13.0,9.0,4.0,1.0,1.0,0.0,6.0,198.886,194.854,66.24,-2.477,45.4565,0.15959012,0.87802911,0.47860722,0.85494252,606.53959401,1083.46983269,1267.30137668,2.72666247,0.2618669,0.75
,,11.0,11.0,5.0,4.0,0.0,0.0,0.0,2.0,169.928,160.856,18.46,0.7364,48.003,0.18181548,0.89231178,0.45141963,0.82998519,460.48134208,846.64615383,1020.07380849,2.61679382,0.28141058,0.66666667
,,11.0,11.0,5.0,5.0,0.0,0.0,0.0,3.0,162.937,153.865,43.37,-0.048,42.9385,0.38439633,0.95913249,0.28295737,0.75127547,394.19235861,1046.61364676,1393.11569188,2.94896126,0.19415976,0.33333333
,,13.0,13.0,6.0,3.0,2.0,0.0,0.0,3.0,199.954,188.866,27.69,0.2455,50.285,0.13608942,0.85711442,0.51512608,0.76152569,572.3974299,846.19157203,1111.17928878,2.51512936,0.7059249,0.0
,,13.0,13.0,6.0,3.0,1.0,0.0,0.0,3.0,199.954,188.866,35.53,0.5782,51.274,0.23553686,0.91844361,0.39555193,0.81577582,541.85564533,1117.50872307,1369.87232764,2.75224162,0.63098469,0.14285714
,,12.0,12.0,6.0,3.0,1.0,0.0,0.0,3.0,185.927,176.855,35.53,0.044,46.587,0.21632501,0.90548902,0.4243697,0.71949617,489.07631747,829.20278889,1152.47700489,2.57767827,0.47997625,0.16666667
,,13.0,13.0,8.0,4.0,1.0,1.0,0.0,5.0,197.898,192.858,53.47,-1.6194,47.65,0.0832731,0.79970194,0.60039721,0.90434539,686.69794897,1034.33546852,1143.73941422,2.69035379,0.35308324,0.8
,,10.0,10.0,6.0,5.0,0.0,0.0,0.0,3.0,175.957,168.901,18.46,0.1332,46.954,0.37464771,0.95861964,0.28468999,0.84294966,421.68280089,1248.57701491,1481.19997286,2.9925238,0.27310107,0.5
,,14.0,11.0,5.0,4.0,3.0,0.0,0.0,2.0,172.94630533,160.856,18.46,0.619,44.083,0.38263571,0.96006687,0.27977064,0.81413091,324.84645891,945.30126097,1161.11703068,2.65121827,0.38337133,0.0
,,12.0,12.0,5.0,5.0,2.0,0.0,0.0,2.0,183.955,172.867,18.46,0.865,48.63,0.14428651,0.8670935,0.49814542,0.84253345,542.77034522,918.00938906,1089.58212826,2.63287419,0.39110594,0.0
,,12.0,12.0,7.0,4.0,1.0,0.0,0.0,4.0,187.899,180.843,44.76,-0.7621,43.305,0.48281154,0.97585625,0.21841379,0.88026227,327.40416267,1319.52073684,1499.00863322,2.89332713,0.27321717,0.2
,,12.0,12.0,7.0,4.0,1.0,0.0,0.0,4.0,189.915,180.843,36.92,-0.7047,44.5,0.37350661,0.95819434,0.28611816,0.80700888,438.97304739,1238.14284347,1534.23694426,2.90769855,0.31484126,0.0
,,11.0,11.0,6.0,5.0,0.0,0.0,0.0,3.0,173.916,164.844,27.69,-0.1933,45.065,0.28858456,0.93386958,0.35761376,0.95533343,414.03064261,1106.0461144,1157.7592535,2.7746437,0.27130464,0.4
,,12.0,12.0,6.0,4.0,1.0,0.0,0.0,3.0,185.927,176.855,27.69,-0.0508,47.546,0.35430536,0.95426632,0.29895783,0.8190438,408.33182016,1118.69172095,1365.85090452,2.78919298,0.31276922,0.33333333
,,12.0,12.0,6.0,5.0,0.0,0.0,0.0,3.0,187.943,176.855,27.69,0.1952,49.66,0.42331997,0.96718533,0.25407191,0.89066761,403.04972636,1412.92020293,1586.3608263,3.00857048,0.4050593,0.33333333
,,12.0,12.0,5.0,4.0,0.0,0.0,0.0,2.0,185.971,172.867,18.46,1.2064,52.644,0.26527168,0.92903083,0.37000232,0.88041112,499.79350668,1189.24595537,1350.78479789,2.85881879,0.54687335,0.28571429
,,11.0,11.0,5.0,4.0,1.0,0.0,0.0,2.0,169.928,160.856,18.46,0.641,46.103,0.42016798,0.96617605,0.25788337,0.77716311,370.01159445,1115.07523896,1434.80207042,2.93113413,0.18607346,0.33333333
,,13.0,13.0,6.0,4.0,1.0,0.0,0.0,3.0,199.954,188.866,27.69,0.3393,52.163,0.43424381,0.96907798,0.24675468,0.83035305,404.17207465,1360.07759208,1637.95097208,2.91675476,0.21125008,0.28571429
,,13.0,13.0,7.0,3.0,1.0,0.0,0.0,3.0,198.926,190.862,38.77,-0.9975,49.769,0.39541142,0.96255942,0.27107076,0.82769158,478.96358894,1462.47472188,1766.93197814,3.0530279,0.26577016,0.5
,,12.0,12.0,6.0,3.0,1.0,0.0,0.0,3.0,182.927,174.863,42.25,0.36868,46.136,0.21074582,0.8798657,0.47522242,0.59714804,581.58208844,730.79592604,1223.81029694,2.63291503,0.26899115,0.0
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,4.0,194.894,190.862,48.42,-1.2105,48.6905,0.04082463,0.7127598,0.70140821,0.85980879,682.65706411,836.82303449,973.26643234,2.52886024,0.44997969,1.0
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,3.0,186.94435484,181.90435484,18.46,-0.04808,48.122,0.42421254,0.96754992,0.25267993,0.84928775,358.49895304,1204.95827766,1418.78682585,2.8242323,0.16963034,0.8
,,13.0,13.0,8.0,3.0,1.0,1.0,0.0,5.0,196.914,190.866,57.13,-1.61616,48.367,0.25628043,0.92575522,0.37812335,0.77907262,579.05086227,1193.05690103,1531.38085363,2.89623043,0.17148447,0.6
,,12.0,12.0,7.0,5.0,1.0,0.0,0.0,4.0,189.915,180.843,36.92,-0.5622,44.548,0.35167322,0.95195664,0.30623286,0.74224687,509.81549841,1235.69025485,1664.79685652,2.99641406,0.21533313,0.0
,,12.0,12.0,6.0,7.0,0.0,0.0,0.0,3.0,185.927,176.855,27.69,-0.0272,49.588,0.40051263,0.96351963,0.26763766,0.85140214,453.30874209,1442.05426075,1693.74047932,3.10675325,0.25065521,0.66666667
,,10.0,10.0,6.0,5.0,0.0,0.0,0.0,3.0,157.873,152.833,27.69,-1.1362,39.084,0.37707066,0.95845743,0.2852356,0.7797363,366.84042972,1002.81591618,1286.09623335,2.90017949,0.13403992,0.0
,,10.0,10.0,6.0,6.0,0.0,0.0,0.0,3.0,159.889,152.833,27.69,-0.5834,40.448,0.37664574,0.95672794,0.29098393,0.72802566,380.2227741,951.29630303,1306.6796292,2.87229777,0.08578022,0.5
,,12.0,12.0,7.0,7.0,0.0,0.0,0.0,4.0,190.947,178.851,30.93,-1.2078,48.805,0.5546704,0.98364445,0.18012106,0.894444,355.03303254,1763.02079435,1971.08012055,3.27223323,0.19913817,0.0
,,13.0,13.0,6.0,4.0,1.0,0.0,0.0,3.0,199.954,188.866,27.69,0.3393,52.163,0.39074975,0.96173873,0.27396828,0.84688449,478.87428266,1480.28526908,1747.91873792,3.04463919,0.27457585,0.28571429
,,14.0,11.0,7.0,3.0,1.0,1.0,0.0,4.0,170.89030533,164.848,44.24,-1.628,41.098,0.1728031,0.88372971,0.46799764,0.74999446,478.34576808,766.57795266,1022.11148993,2.57546363,0.40573606,1.0
,,11.0,11.0,7.0,2.0,0.0,0.0,0.0,4.0,171.856,168.832,44.76,-1.6096,39.224,0.41801315,0.9665188,0.25659582,0.83656199,404.6279491,1319.18112607,1576.90780053,3.09889449,0.10625298,0.25
,,12.0,12.0,6.0,5.0,1.0,0.0,0.0,3.0,187.943,176.855,27.69,0.1014,47.782,0.47760876,0.97510607,0.22173893,0.89489847,355.78422653,1435.88118326,1604.51853191,3.00585154,0.35885975,0.0
,,11.0,11.0,8.0,3.0,1.0,1.0,0.0,5.0,171.86,168.836,57.38,-1.72658,38.101,0.21486369,0.90577116,0.42376715,0.73097146,462.83423434,798.35969956,1092.18997577,2.61664007,0.21279871,0.66666667
,,9.0,9.0,6.0,2.0,0.0,0.0,0.0,3.0,141.83,140.822,35.53,-1.5837,33.272,0.49693761,0.97741794,0.21131531,0.81793304,224.62666014,869.45694381,1062.99281989,2.75761553,0.09193383,0.33333333
,,12.0,12.0,5.0,3.0,1.0,0.0,0.0,2.0,185.971,172.867,18.46,1.111,50.744,0.25795251,0.92622695,0.37696637,0.88699634,463.07218771,1089.60207754,1228.41777784,2.73445053,0.58776566,0.0
,,9.0,9.0,6.0,2.0,0.0,0.0,0.0,2.0,125.473,123.457,26.3,-1.4176,36.418,0.46131793,0.97259726,0.23249639,0.92254061,143.911652,571.03829942,618.98445635,2.30556356,0.40414297,0.33333333
,,17.0,12.0,7.0,5.0,1.0,1.0,0.0,4.0,188.94550889,176.859,36.28,-1.2016,46.967,0.3324036,0.94874549,0.31604112,0.78643896,486.69492199,1211.09507894,1539.97339092,2.92711152,0.25968259,0.6
,,17.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,186.92950889,176.859,44.24,-1.31958,45.835,0.30176425,0.94105917,0.33824197,0.85242983,459.1840416,1157.22531786,1357.5607974,2.82042381,0.34138858,0.8
,,13.0,10.0,6.0,3.0,1.0,1.0,0.0,3.0,158.87530533,152.833,31.6,-0.825,37.774,0.16290906,0.88025448,0.4745019,0.80658241,338.62733376,575.61592807,713.64800473,2.26344267,0.26777293,1.0
,,19.0,13.0,5.0,5.0,1.0,1.0,1.0,2.0,199.98661067,184.878,18.46,0.19884,54.982,0.150402,0.86993073,0.49317392,0.89299492,628.48800957,1138.00948293,1274.37396986,2.75729716,0.33111555,0.75
,,16.0,11.0,7.0,4.0,1.0,1.0,0.0,4.0,174.91850889,164.848,36.28,-1.6845,42.274,0.27516794,0.93293917,0.36003404,0.81332869,429.8843302,971.12278074,1194.01023037,2.72356191,0.26429998,0.75
,,19.0,12.0,7.0,5.0,1.0,1.0,0.0,4.0,190.95771245,176.859,36.28,-1.2016,46.967,0.39417475,0.96234806,0.27182019,0.85796215,430.07876453,1357.4830439,1582.21787539,2.97041517,0.29676025,0.6
,,15.0,12.0,7.0,3.0,1.0,1.0,0.0,3.0,187.89230533,181.85,31.35,-0.8839,43.261,0.34694559,0.95212903,0.30569644,0.89391124,381.25753239,1114.86542163,1247.17687084,2.70188676,0.22952826,1.0
,,16.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,185.92340711,176.859,44.24,-1.31958,45.835,0.25959611,0.92428112,0.38171247,0.9451847,448.57839244,1110.75603805,1175.17353053,2.71179942,0.29883665,0.8
,,17.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,186.92950889,176.859,44.24,-1.31958,45.835,0.19390621,0.89867794,0.43860913,0.85941215,440.98062025,864.05885823,1005.40684657,2.48595929,0.26430316,0.8
,,9.0,6.0,5.0,3.0,0.0,0.0,0.0,2.0,107.83566017,101.79335484,18.46,-0.6954,25.296,0.31056983,0.9435939,0.33110505,0.83864592,143.56041002,363.61979949,433.57964179,2.08854188,0.31048659,0.0
,,6.0,6.0,5.0,2.0,0.0,0.0,0.0,2.0,104.81735484,101.79335484,18.46,-0.6954,25.296,0.12600325,0.81935485,0.57328669,0.64885626,197.62958951,223.68074978,344.73081679,1.91158871,0.3738323,0.0
,,16.0,11.0,6.0,4.0,1.0,1.0,0.0,3.0,190.98250889,180.912,18.46,-0.04808,48.122,0.06135745,0.76350862,0.64579763,0.83202758,625.23089176,805.52996439,968.15296075,2.50608345,0.44218465,0.8
,,13.0,10.0,6.0,3.0,1.0,1.0,0.0,3.0,158.87530533,152.833,31.6,-0.825,37.774,0.22136762,0.88871507,0.45845995,0.60446338,429.50144732,566.28261283,936.83526576,2.46620948,0.06813577,1.0
,,16.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,196.96830533,184.878,18.46,0.19884,54.982,0.21376637,0.90879648,0.41723968,0.80693534,631.77280513,1221.83920147,1514.17238168,2.92387612,0.20681845,0.75
,,14.0,12.0,7.0,3.0,1.0,1.0,0.0,3.0,186.88620356,181.85,31.35,-0.8839,43.261,0.28854099,0.93461976,0.35564857,0.9401306,465.42466883,1230.31557335,1308.66453739,2.83514714,0.35764634,1.0
,,16.0,9.0,5.0,4.0,1.0,0.0,0.0,2.0,150.93271245,136.834,18.46,0.0848,36.963,0.18661572,0.86846631,0.49574819,0.61608878,462.12962079,574.30946444,932.18620374,2.55372921,0.36245123,0.0
,,18.0,12.0,6.0,4.0,1.0,1.0,0.0,3.0,186.94761067,174.863,31.35,-0.71458,48.04,0.12016038,0.84459292,0.535409,0.88871282,582.80532349,967.38485712,1088.52357802,2.65656951,0.36951866,0.83333333
,,16.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,196.96830533,184.878,18.46,0.19884,54.982,0.43440495,0.96882972,0.2477276,0.80080449,406.6279366,1314.46587471,1641.43170062,2.92159237,0.08575611,0.75
,,14.0,12.0,7.0,3.0,1.0,1.0,0.0,3.0,186.88620356,181.85,31.35,-0.8839,43.261,0.20822886,0.90561427,0.42410233,0.87349394,527.13374604,1085.70054793,1242.93999164,2.76412908,0.42332866,1.0
,,16.0,12.0,6.0,3.0,1.0,1.0,1.0,2.0,187.91040711,179.854,18.46,-0.2789,45.466,0.26372238,0.92912751,0.36975947,0.83868953,457.1383589,1036.88258072,1236.31277575,2.69536417,0.21987528,1.0
,,14.0,9.0,5.0,4.0,1.0,0.0,0.0,2.0,148.92050889,136.834,18.46,0.0848,36.963,0.17131547,0.87829921,0.47811138,0.71025536,402.83097274,598.42302466,842.54630125,2.48808199,0.52252793,0.0
,,8.0,8.0,6.0,4.0,0.0,0.0,0.0,3.0,133.851,128.811,27.69,-0.792,31.058,0.19427041,0.86993154,0.4931725,0.60273425,360.16007989,440.17217755,730.29229545,2.39115941,0.20832314,0.0
,,10.0,10.0,6.0,6.0,0.0,0.0,0.0,3.0,161.905,152.833,27.69,-0.0118,40.292,0.33792227,0.94896221,0.31538979,0.74794537,419.14916855,994.01024927,1328.9877677,2.91004867,0.17107855,0.0
,,13.0,13.0,6.0,5.0,1.0,1.0,1.0,3.0,195.922,188.866,27.69,0.3883,50.663,0.40031179,0.962923,0.26977637,0.78422836,491.73432273,1429.45063005,1822.74795067,3.09105995,0.08755177,0.85714286
,,12.0,12.0,6.0,4.0,1.0,1.0,1.0,3.0,181.895,176.855,27.69,0.2505,46.502,0.37466427,0.95769415,0.28778798,0.7678484,419.33761414,1118.83656047,1457.10607184,2.86941492,0.07661095,1.0
,,13.0,13.0,7.0,4.0,1.0,1.0,1.0,3.0,199.885,195.853,27.69,0.3896,46.46,0.25120259,0.92456554,0.38102305,0.84403047,529.31889801,1172.53082681,1389.20438655,2.78066201,0.28314257,1.0
,,8.0,8.0,7.0,3.0,0.0,0.0,0.0,4.0,130.807,130.807,51.48,-1.33082,26.13,0.16165153,0.84902161,0.52835812,0.62239025,345.27797979,406.72725417,653.49233272,2.3178459,0.22295529,0.0
,,13.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,195.922,188.866,27.69,0.55892,51.239,0.17810478,0.89003761,0.45588711,0.84426226,605.32401553,1121.00608978,1327.79367313,2.79181552,0.32595412,0.85714286
,,7.0,7.0,6.0,3.0,0.0,0.0,0.0,3.0,119.824,116.8,27.69,-1.1821,26.441,0.14256546,0.85404738,0.52019522,0.70211783,259.73672579,350.57182487,499.30625397,2.15178669,0.32363302,0.0
,,11.0,11.0,7.0,4.0,1.0,1.0,0.0,4.0,187.924,184.9,27.69,0.312,44.379,0.27506102,0.9329279,0.36006325,0.81621849,464.63076724,1053.26002081,1290.41430968,2.73348077,0.27994083,1.0
,,11.0,11.0,8.0,4.0,1.0,1.0,0.0,5.0,171.86,168.836,45.51,-1.5032,38.239,0.25205848,0.92249276,0.38601439,0.74069214,432.60722463,830.09540614,1120.70232897,2.63327683,0.21885529,1.0
,,13.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,195.922,188.866,27.69,0.55892,51.239,0.46466484,0.97275508,0.23183517,0.94242497,391.58048961,1591.80000979,1689.04693077,3.06139953,0.22731381,0.85714286
,,9.0,9.0,7.0,3.0,0.0,0.0,0.0,4.0,147.834,144.81,44.76,-1.2654,31.198,0.23225254,0.90042333,0.43501473,0.62871643,374.24925352,540.89352794,860.31397267,2.45048973,0.11944962,0.5
,,10.0,10.0,6.0,5.0,0.0,0.0,0.0,3.0,160.921,150.841,21.7,-0.4867,42.353,0.17011985,0.88378193,0.46789903,0.88774152,392.37561317,744.45147967,838.59035991,2.47746817,0.35996914,0.0
,,11.0,11.0,7.0,4.0,1.0,1.0,0.0,4.0,171.856,168.832,40.83,-0.1565,38.768,0.24636668,0.92063792,0.39041749,0.74694128,429.81289971,822.31202033,1100.90584941,2.61647419,0.24075997,1.0
,,11.0,11.0,9.0,5.0,0.0,0.0,0.0,5.0,185.815,183.799,53.99,-2.1852,37.23,0.36348113,0.95618519,0.2927625,0.86820168,434.74359012,1289.25364432,1484.97022362,2.93851068,0.37309567,0.5
,,9.0,9.0,6.0,5.0,0.0,0.0,0.0,3.0,147.878,140.822,27.69,-0.4019,35.675,0.24132764,0.91206888,0.41003701,0.67390504,375.40179954,616.98129074,915.53149135,2.53987698,0.22777697,0.0
,,12.0,12.0,6.0,8.0,0.0,0.0,0.0,3.0,189.959,176.855,27.69,0.7684,49.526,0.61365391,0.98850219,0.15120657,0.88368913,362.53921976,2118.77018026,2397.64201179,3.58358996,0.1472909,0.0
,,10.0,10.0,6.0,5.0,0.0,0.0,0.0,3.0,161.905,152.833,27.69,-0.1559,40.222,0.31577345,0.94434319,0.32896192,0.77947012,381.83494903,904.75192046,1160.72688656,2.74915798,0.31133319,0.0
,,7.0,7.0,6.0,3.0,0.0,0.0,0.0,3.0,135.892,132.868,18.46,-0.4655,32.947,0.12919666,0.82455154,0.56578685,0.65119401,337.18255906,388.08124169,595.95333272,2.20483023,0.29090546,0.0
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,182.883,178.851,40.58,-0.3545,44.297,0.38077688,0.95767144,0.28786355,0.73072001,427.53622749,1085.26862551,1485.20446649,2.86295698,0.03177033,1.0
,,11.0,11.0,8.0,4.0,1.0,1.0,0.0,4.0,171.86,168.836,56.37,-1.0264,38.6477,0.26674464,0.92712232,0.37475885,0.72792838,448.99857038,872.13097484,1198.09997234,2.70726935,0.21229497,1.0
,,9.0,9.0,6.0,5.0,0.0,0.0,0.0,3.0,145.862,140.822,27.69,-0.6259,35.581,0.26120297,0.91626409,0.40057473,0.6431469,377.81502684,606.60481381,943.18236918,2.57052971,0.1040337,0.66666667
,,11.0,11.0,8.0,3.0,1.0,0.0,0.0,5.0,174.86,170.828,49.28,-1.4257,38.771,0.21619124,0.90561442,0.42410202,0.72158551,485.63589633,826.28190604,1145.09215584,2.65059408,0.26746305,0.33333333
,,8.0,8.0,7.0,4.0,0.0,0.0,0.0,4.0,133.807,132.799,44.76,-1.6555,26.581,0.23254273,0.89942555,0.437074,0.62316092,286.59354515,408.61248919,655.70942648,2.24677546,0.08219069,1.0
,,10.0,10.0,7.0,3.0,1.0,1.0,0.0,4.0,155.861,152.837,36.28,-1.0837,37.057,0.1182172,0.82182721,0.56973682,0.68075602,436.21994594,521.22198381,765.65166728,2.35109787,0.42982507,1.0
,,8.0,8.0,7.0,4.0,0.0,0.0,0.0,3.0,154.269,152.253,27.69,-0.6156,31.237,0.3262383,0.9426914,0.33366589,0.68836249,330.59480334,682.02675279,990.79592496,2.54818761,0.12659619,0.0
,,11.0,11.0,7.0,4.0,1.0,0.0,0.0,4.0,175.888,168.832,36.92,-0.6754,39.491,0.31598473,0.94387161,0.33031255,0.76136278,404.01961074,931.25583342,1223.14337258,2.6968247,0.25438409,0.0
,,9.0,9.0,6.0,4.0,0.0,0.0,0.0,3.0,145.862,140.822,27.69,-0.2783,35.331,0.22446579,0.89412759,0.44781229,0.6189443,419.47236924,579.77423873,936.7147256,2.57609728,0.14821024,0.66666667
,,9.0,9.0,6.0,5.0,0.0,0.0,0.0,3.0,161.93,156.89,18.46,0.0907,42.087,0.28282922,0.92947157,0.36889376,0.6865432,415.848615,773.93024988,1127.28558775,2.67479438,0.11089287,0.66666667
,,8.0,8.0,6.0,3.0,0.0,0.0,0.0,3.0,129.819,128.811,27.69,-1.2212,29.35,0.229378,0.90677245,0.42162035,0.67531659,285.50802928,457.30313633,677.16852097,2.33860535,0.11713791,0.0
,,9.0,9.0,6.0,5.0,0.0,0.0,0.0,3.0,163.946,156.89,18.46,0.3147,42.181,0.26713668,0.92723779,0.37447307,0.727561,409.80283078,796.20292268,1094.34525104,2.64869312,0.21639263,0.0
,,10.0,10.0,6.0,3.0,0.0,0.0,0.0,3.0,155.857,152.833,27.69,-0.665,38.49,0.37767598,0.95824681,0.2859424,0.76597637,363.74245918,974.38550025,1272.08298408,2.89374094,0.06571871,0.5
,,12.0,12.0,8.0,3.0,1.0,0.0,0.0,4.0,186.871,182.839,55.84,-1.6795,40.519,0.10415442,0.82610958,0.56350951,0.90977146,560.21234428,904.44827866,994.14887921,2.56493574,0.48918731,0.5
,,11.0,11.0,6.0,7.0,0.0,0.0,0.0,3.0,173.916,164.844,27.69,0.1543,44.815,0.20821193,0.89937588,0.43717619,0.97327011,490.10714828,1091.10846133,1121.07466532,2.78728407,0.42161112,0.4
,,13.0,13.0,7.0,4.0,1.0,1.0,1.0,3.0,199.885,195.853,27.69,0.3896,46.46,0.34733636,0.95200044,0.30609665,0.90434075,482.40009724,1425.21672442,1575.97313261,2.95194604,0.22853407,1.0
,,13.0,13.0,7.0,4.0,1.0,1.0,1.0,3.0,199.885,195.853,27.69,0.3896,46.46,0.44113005,0.97006798,0.24283353,0.8222926,444.70442199,1505.87588429,1831.31392082,3.07573978,0.11179026,1.0
,,9.0,9.0,6.0,4.0,0.0,0.0,0.0,3.0,147.878,140.822,27.69,-0.4035,35.653,0.17549662,0.86231282,0.50637596,0.62470874,409.65906013,505.3904939,809.00180187,2.41439497,0.37450237,0.0
