NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
15.0,15.0,8.0,4.0,1.0,1.0,1.0,4.0,228.887,225.863,51.48,-1.08402,56.605,0.23016605,0.91606451,0.40103093,0.80412608,805.54022475,1615.22677962,2008.67354356,3.11063373,0.19848412,0.85714286
17.0,17.0,7.0,4.0,2.0,2.0,2.0,3.0,253.937,247.889,27.69,0.1975,69.396,0.1499866,0.86352571,0.50430481,0.71915141,1032.65991955,1472.59914043,2047.68998726,2.9941145,0.15167296,1.0
17.0,17.0,8.0,4.0,2.0,2.0,1.0,4.0,254.925,249.885,40.58,-0.4075,67.191,0.18104999,0.89167237,0.45268132,0.80835137,1085.50367109,1938.37990791,2397.94224451,3.26100578,0.20482235,1.0
15.0,15.0,10.0,5.0,1.0,1.0,0.0,5.0,242.846,240.83,49.81,-2.0984,56.067,0.09344891,0.80565645,0.59238306,0.7431165,1128.15142652,1415.21254195,1904.42890446,3.02615941,0.32777426,1.0
9.0,9.0,3.0,1.0,1.0,1.0,0.0,1.0,127.915,121.867,9.23,0.79542,38.908,0.59257974,0.98687556,0.16148261,0.85857607,129.35351264,687.75101662,801.03678411,2.51496814,0.07886304,0.83333333
17.0,17.0,10.0,6.0,1.0,1.0,1.0,4.0,267.705,261.657,36.92,-2.21418,69.311,0.19329498,0.88241657,0.47046891,0.65076055,1277.33393436,1766.82989472,2715.02304876,3.27972437,0.12442353,0.85714286
21.0,21.0,13.0,8.0,1.0,1.0,1.0,7.0,339.891,333.843,64.61,-2.0139,77.758,0.27519475,0.92646181,0.37638878,0.68270858,1558.02154912,2825.99994501,4139.39422504,3.54096803,0.14700079,0.75
15.0,15.0,9.0,4.0,1.0,1.0,0.0,5.0,232.875,229.851,57.65,-1.7827,54.4725,0.04903194,0.7114539,0.70273278,0.7611503,1092.58006688,1183.40524061,1554.7589435,2.86790755,0.33785851,1.0
20.0,20.0,14.0,7.0,1.0,1.0,1.0,6.0,396.716,396.716,55.38,-1.8063,78.736,0.22861561,0.91124107,0.41187342,0.71935036,1866.84602186,3260.50746723,4532.57224523,3.4892496,0.19138387,1.0
17.0,17.0,10.0,4.0,1.0,0.0,0.0,7.0,259.918,252.862,88.13,-1.5498,54.452,0.13926794,0.85862163,0.51260988,0.74976173,1162.66508945,1700.5559686,2268.12852494,3.14182959,0.49600913,0.42857143
21.0,21.0,16.0,9.0,1.0,1.0,0.0,7.0,342.448,340.432,68.27,-5.2322,81.435,0.09598241,0.77194972,0.6356836,0.65534877,2899.19653366,2988.88454324,4560.75404861,3.90590453,0.32411307,1.0
9.0,9.0,6.0,1.0,1.0,0.0,0.0,4.0,137.863,133.831,44.76,-0.2585,29.833,0.58366448,0.98564334,0.16884077,0.97478475,121.22453692,699.87735472,717.98143317,2.36261092,0.34930791,0.33333333
15.0,15.0,8.0,4.0,1.0,0.0,0.0,4.0,233.903,227.855,44.76,-0.5127,56.678,0.59565411,0.98711779,0.1599952,0.85960695,504.34875981,2709.71686361,3152.27426117,3.68902855,0.0717912,0.71428571
17.0,17.0,9.0,4.0,2.0,1.0,1.0,5.0,261.913,255.865,46.15,-1.1845,62.88,0.15213631,0.86315158,0.50494489,0.70618485,1166.06050882,1630.78046369,2309.28270034,3.12213832,0.19947863,0.75
15.0,15.0,8.0,6.0,0.0,0.0,0.0,4.0,233.903,227.855,44.76,-0.4907,58.698,0.22014985,0.90721642,0.42066419,0.71821052,851.04726536,1453.01433171,2023.1036668,3.04136713,0.11746442,1.0
17.0,17.0,7.0,6.0,1.0,1.0,1.0,3.0,259.985,247.889,27.69,1.3309,70.095,0.36182596,0.95594645,0.2935411,0.85058749,797.09663446,2309.72914749,2715.45157295,3.34624166,0.30170421,0.6
11.0,11.0,5.0,2.0,1.0,1.0,0.0,2.0,165.896,160.856,18.46,0.25772,45.29,0.30785149,0.93586521,0.35235822,0.66952211,424.67198337,806.92678571,1205.22798304,2.71006291,0.06442161,0.83333333
16.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.303,60.7475,0.29636409,0.93911347,0.34360717,0.87828127,853.17286964,2180.76282463,2482.98910365,3.34920636,0.21377344,0.875
16.0,16.0,10.0,6.0,1.0,0.0,0.0,4.0,259.726,249.646,36.92,-0.3224,64.832,0.26863923,0.92635619,0.37664867,0.96618382,911.68426629,2338.66376638,2420.51637679,3.30409039,0.4349664,0.0
21.0,21.0,15.0,8.0,1.0,1.0,1.0,7.0,355.801,355.801,64.61,-3.1065,77.418,0.18215719,0.87003387,0.49299195,0.63262892,2064.614371,2649.4038225,4187.92710623,3.53690896,0.16587947,1.0
26.0,26.0,14.0,9.0,2.0,2.0,2.0,7.0,409.917,404.877,64.61,-0.7765,97.552,0.25059908,0.92332043,0.38403044,0.7696512,2203.26794643,4415.65989554,5737.22215011,3.88220642,0.27764892,1.0
16.0,16.0,8.0,4.0,1.0,0.0,0.0,4.0,247.93,239.866,44.76,-0.196,61.415,0.51544578,0.97907732,0.20348859,0.95340392,602.32412887,2822.06581613,2959.98973984,3.58822622,0.34497294,0.625
17.0,17.0,9.0,4.0,1.0,1.0,1.0,5.0,256.897,253.873,68.55,-1.30602,61.3925,0.18898256,0.89162826,0.45276821,0.72756276,1027.37426178,1650.90931159,2269.09540485,3.10308074,0.16008859,0.875
15.0,15.0,8.0,6.0,0.0,0.0,0.0,4.0,233.903,227.855,44.76,-0.4907,58.698,0.47392025,0.97445241,0.22459407,0.91309386,702.47010236,2855.91303889,3127.73216552,3.78054174,0.16092369,1.0
25.0,25.0,13.0,6.0,2.0,1.0,1.0,7.0,393.983,381.887,64.61,-0.7027,94.068,0.29182093,0.93396854,0.35735524,0.70554864,1936.95800775,3824.2564751,5420.25918922,3.76700142,0.23150693,0.5
17.0,17.0,8.0,5.0,1.0,1.0,1.0,4.0,259.941,251.877,44.76,-0.94038,65.795,0.44596134,0.9708475,0.23969801,0.83318548,824.87000313,2867.23164639,3441.28856177,3.70421,0.18116194,0.77777778
17.0,17.0,8.0,4.0,1.0,1.0,1.0,4.0,259.941,251.877,44.76,-0.56086,66.1515,0.13175316,0.83319864,0.55297381,0.66572415,1236.1550178,1488.20475661,2235.46757963,3.08873671,0.198971,0.77777778
10.0,10.0,5.0,2.0,1.0,1.0,0.0,2.0,151.869,148.845,18.46,-0.0507,40.553,0.30344538,0.94023377,0.34052967,0.75656548,338.90200123,752.94922927,995.22017059,2.62131425,0.18459014,1.0
9.0,9.0,5.0,1.0,1.0,1.0,0.0,3.0,131.859,129.843,39.44,-0.142,31.2245,0.58017183,0.98588296,0.16743592,0.86015279,125.00016966,642.15160452,746.55527366,2.39580259,0.0550728,1.0
21.0,21.0,9.0,4.0,2.0,1.0,1.0,5.0,318.021,303.909,46.15,0.3727,81.304,0.32173142,0.9462081,0.3235587,0.79395543,1201.4660497,2948.1837743,3713.28622813,3.51600492,0.29642695,0.5
8.0,8.0,5.0,1.0,1.0,1.0,0.0,3.0,115.864,113.848,35.01,-0.723,29.761,0.4250853,0.96704649,0.25459987,0.92125071,130.53537103,472.33253204,512.70791735,2.19411956,0.20458307,1.0
11.0,11.0,8.0,4.0,0.0,0.0,0.0,4.0,183.843,179.811,44.76,-1.3084,40.702,0.26547455,0.92785041,0.37295257,0.91697969,455.76043479,1120.57966916,1222.03324825,2.75876229,0.48930257,0.33333333
16.0,16.0,11.0,6.0,1.0,1.0,0.0,5.0,254.666,251.642,49.81,-3.1276,62.369,0.11738236,0.83443863,0.55110087,0.95949284,1050.13624654,1828.3371771,1905.5245617,3.06474971,0.44974813,1.0
13.0,13.0,11.0,8.0,0.0,0.0,0.0,5.0,221.633,217.601,46.15,-2.5418,49.683,0.45074815,0.97156799,0.23676071,0.84016462,601.69594936,2135.16699706,2541.3674128,3.45073779,0.2343393,0.0
15.0,15.0,11.0,10.0,0.0,0.0,0.0,5.0,249.687,241.623,46.15,-1.6202,59.297,0.53917661,0.98218959,0.18789256,0.87206052,736.24959339,3417.13486297,3918.46069659,4.02043873,0.1756747,0.0
20.0,20.0,15.0,11.0,0.0,0.0,0.0,6.0,335.497,326.425,55.38,-1.798,80.894,0.0636239,0.74310551,0.66917427,0.73523398,2039.94100935,2241.32041085,3048.4450683,3.3050952,0.59601194,0.0
15.0,15.0,9.0,4.0,1.0,1.0,0.0,5.0,232.875,229.851,57.65,-1.7827,54.4725,0.05814725,0.75139708,0.6598503,0.79783965,1005.620776,1215.91840793,1524.01350501,2.83583869,0.33712586,1.0
9.0,9.0,6.0,1.0,1.0,0.0,0.0,4.0,137.863,133.831,44.76,-0.6768,29.893,0.55185552,0.9833451,0.18174822,0.90381729,133.04656692,661.62842338,732.03780492,2.3530969,0.22417795,0.33333333
7.0,7.0,4.0,1.0,1.0,1.0,0.0,2.0,103.849,101.833,22.37,0.08,26.437,0.61815793,0.98881989,0.14911483,0.89841952,71.73095388,432.18029104,481.04508122,2.17767131,0.06881381,1.0
15.0,15.0,11.0,6.0,1.0,1.0,0.0,5.0,243.639,241.623,50.06,-2.9296,56.84,0.49527005,0.97741323,0.21133712,0.87072488,584.13380528,2406.67539363,2763.99060052,3.43658198,0.16267474,1.0
16.0,16.0,9.0,3.0,1.0,0.0,0.0,6.0,245.935,236.863,71.06,-1.078,54.29,0.22485832,0.88350917,0.46841386,0.57970556,1142.14263264,1413.50734084,2438.31944962,3.1863815,0.16122714,0.28571429
16.0,16.0,9.0,5.0,2.0,1.0,1.0,4.0,253.869,250.845,36.92,-1.5892,61.078,0.22436616,0.91375814,0.40625861,0.82450693,993.02592766,2015.35855526,2444.31972929,3.27707315,0.24716428,0.85714286
17.0,17.0,10.0,11.0,0.0,0.0,0.0,4.0,275.769,261.657,36.92,0.243,71.373,0.17782209,0.88989722,0.45616108,0.81758843,1313.21087945,2353.69929563,2878.831479,3.44501971,0.37800972,0.0
15.0,15.0,8.0,4.0,1.0,1.0,1.0,3.0,252.349,247.309,27.69,0.00612,61.637,0.16395941,0.84891861,0.52852359,0.61639727,1041.94217865,1215.17813604,1971.42036653,2.89453939,0.1510941,0.85714286
16.0,16.0,10.0,6.0,1.0,0.0,0.0,4.0,257.71,249.646,36.92,-0.6878,64.358,0.09187563,0.81368984,0.58129927,0.87469474,1199.52521576,1804.95392863,2063.52437709,3.13572393,0.41332723,0.33333333
16.0,16.0,8.0,4.0,1.0,0.0,0.0,4.0,247.93,239.866,44.76,-0.196,61.415,0.18208488,0.89074593,0.45450158,0.76786961,923.30092546,1559.89495879,2031.4581263,3.0173987,0.55302781,0.625
17.0,17.0,8.0,8.0,0.0,0.0,0.0,5.0,254.99,242.894,76.39,0.35778,63.141,0.35448694,0.95283713,0.30348213,0.74886359,1389.22255749,3428.00478516,4577.60911454,4.29208229,0.19948071,0.22222222
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,231.887,227.855,44.76,-1.1432,57.2775,0.40539065,0.96396397,0.26603282,0.90187898,619.56825155,2100.40095339,2328.91662463,3.29947298,0.18731682,1.0
17.0,17.0,10.0,6.0,1.0,1.0,1.0,5.0,269.868,266.844,53.99,-1.6809,63.6595,0.29492965,0.93584423,0.35241392,0.71895127,1129.82351142,2304.92615288,3205.95600843,3.50765138,0.1071197,1.0
8.0,8.0,3.0,1.0,1.0,1.0,0.0,1.0,113.888,109.856,9.23,0.487,34.171,0.4761635,0.97501123,0.22215558,0.87855691,118.28819507,467.79339854,532.45656803,2.2160085,0.13720394,1.0
17.0,17.0,8.0,5.0,1.0,1.0,1.0,4.0,261.957,251.877,36.92,-0.33026,67.916,0.26703271,0.92740139,0.37406772,0.93820113,879.5544925,2206.01507209,2351.32424652,3.22140571,0.29156399,0.66666667
16.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.7531,61.8945,0.15767282,0.8705561,0.49206918,0.72584085,1133.32072194,1671.73745391,2303.17355301,3.22276524,0.1783606,0.875
16.0,16.0,7.0,5.0,1.0,1.0,1.0,3.0,245.958,235.878,27.69,0.1677,65.979,0.32007717,0.94407898,0.32971941,0.73901791,894.08935909,2003.9707726,2711.66738161,3.37695605,0.21028924,0.66666667
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,249.971,243.923,27.69,-0.2338,63.671,0.1366968,0.83151309,0.55550515,0.64578503,1239.75524151,1441.2384302,2231.76190794,3.13474896,0.2397131,0.85714286
17.0,17.0,8.0,4.0,2.0,1.0,1.0,4.0,257.925,251.877,44.76,-0.8268,64.5415,0.21859505,0.91109416,0.4121983,0.84518611,1003.4306572,2057.47005069,2434.33964311,3.2638608,0.22806598,0.77777778
17.0,17.0,10.0,6.0,1.0,1.0,1.0,4.0,267.705,261.657,36.92,-2.21418,69.311,0.11344028,0.81929454,0.57337288,0.69178654,1282.37262005,1547.20977468,2236.54217755,3.07605923,0.22656101,0.85714286
15.0,15.0,7.0,5.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,-0.3933,61.268,0.08394667,0.79168336,0.61093164,0.74824064,899.40663361,1101.55139262,1472.18867209,2.73632177,0.32911058,0.75
17.0,17.0,9.0,6.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1346,63.8295,0.37958144,0.95780089,0.28743251,0.74009968,891.15494986,2294.60295398,3100.39716344,3.46416859,0.06555544,0.875
24.0,24.0,15.0,9.0,1.0,1.0,1.0,6.0,383.541,374.469,55.38,-3.70194,97.851,0.1324503,0.82015816,0.57213687,0.63237263,3122.84001804,3451.61913775,5458.20450372,3.96059097,0.2290755,0.66666667
15.0,15.0,10.0,8.0,0.0,0.0,0.0,4.0,245.699,237.635,36.92,-0.8319,61.855,0.15516264,0.87254324,0.4885369,0.76227965,1096.21544638,1710.45979447,2243.87440743,3.20591963,0.26754776,0.4
20.0,20.0,16.0,2.0,3.0,0.0,0.0,4.0,276.22,266.14,52.6,-7.8156,100.568,0.14133681,0.82912864,0.55905786,0.62750262,1693.31193064,1900.62199729,3028.86704732,3.46240841,0.48783493,0.5
17.0,17.0,9.0,4.0,1.0,1.0,1.0,5.0,256.897,253.873,68.55,-1.30602,61.3925,0.29801585,0.9314865,0.36377589,0.65690227,1216.82893779,2197.33555996,3344.99615541,3.62703603,0.02962371,0.875
17.0,17.0,9.0,6.0,1.0,1.0,1.0,5.0,263.929,255.865,46.15,-0.9385,64.994,0.26962825,0.92897039,0.37015403,0.74231448,963.95089918,1933.12687613,2604.18855176,3.22829179,0.11363087,0.75
17.0,17.0,9.0,6.0,1.0,1.0,1.0,5.0,263.929,255.865,46.15,-0.9385,64.994,0.21243063,0.9081671,0.41860782,0.80693694,964.45694959,1859.15286919,2303.96302415,3.11671697,0.1875151,0.75
16.0,16.0,11.0,6.0,1.0,0.0,0.0,5.0,273.734,269.702,36.92,-1.0013,67.488,0.04949716,0.73762004,0.67521602,0.86962695,1351.73671804,1740.93424059,2001.93224421,3.0505336,0.48526982,0.8
15.0,15.0,11.0,6.0,0.0,0.0,0.0,6.0,249.834,246.81,71.06,-2.4556,51.421,0.13558998,0.86008558,0.51014978,0.82578873,1076.57545481,1742.67226209,2110.3124838,3.1409666,0.51931958,0.5
16.0,16.0,9.0,4.0,1.0,0.0,0.0,6.0,243.919,236.863,71.06,-1.302,54.196,0.23086493,0.87976118,0.47541588,0.55807135,1268.66786891,1489.23758021,2668.54331232,3.33518585,0.15060354,0.57142857
9.0,9.0,3.0,1.0,1.0,1.0,0.0,1.0,127.915,121.867,9.23,0.79542,38.908,0.31394426,0.93811973,0.3463111,0.67441073,231.5802767,450.98243962,668.7059062,2.29823858,0.07616705,0.83333333
15.0,15.0,7.0,4.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,-0.33886,61.364,0.405189,0.96358738,0.26739366,0.92132041,592.62513819,2041.92437912,2216.30212502,3.23381073,0.23650154,0.75
17.0,17.0,8.0,5.0,1.0,1.0,1.0,4.0,257.925,251.877,44.76,-0.7781,66.388,0.35048568,0.95183518,0.30661016,0.93695759,843.7626369,2578.4201489,2751.90700625,3.45959096,0.25388805,1.0
34.0,34.0,14.0,9.0,4.0,4.0,4.0,6.0,505.858,495.778,55.38,0.3754,137.786,0.23445979,0.91241546,0.40926522,0.96867497,3215.62071347,7610.935738,7857.05834089,4.29735412,0.63412717,1.0
17.0,17.0,8.0,5.0,1.0,1.0,1.0,4.0,257.925,251.877,44.76,-0.5347,66.7685,0.27493446,0.92863786,0.37098751,0.96584587,864.38263232,2250.37335029,2329.95078102,3.2488191,0.32802674,1.0
15.0,15.0,11.0,6.0,1.0,1.0,0.0,5.0,259.707,257.691,36.92,-2.4611,62.451,0.24986057,0.92395757,0.38249499,0.80543785,1029.71453585,2168.31876474,2692.09940682,3.36748534,0.34195287,1.0
13.0,13.0,8.0,4.0,1.0,1.0,0.0,4.0,223.933,219.901,27.69,-0.58578,54.504,0.04618265,0.72113154,0.69279817,0.8083557,987.83765225,1152.60725316,1425.86643317,2.82186076,0.42233686,0.8
15.0,15.0,7.0,3.0,1.0,1.0,1.0,3.0,227.899,223.867,27.69,-0.272,59.134,0.4423046,0.96991973,0.24342499,0.79376062,728.59974001,2375.81927315,2993.11809426,3.65755629,0.06829739,0.75
15.0,15.0,7.0,5.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,0.22742,60.697,0.2866189,0.9351032,0.35437552,0.75400252,796.51919607,1694.74878151,2247.6699218,3.19628952,0.23632339,0.75
13.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.5726,56.322,0.33898205,0.94982261,0.31278909,0.7659344,496.46391808,1215.70349332,1587.21619963,2.91646331,0.31623168,0.75
8.0,8.0,7.0,3.0,1.0,0.0,0.0,3.0,129.628,127.612,30.99,-1.6859,31.138,0.18063053,0.85145775,0.52442321,0.58517902,361.79363584,403.7083805,689.8886766,2.3693291,0.16318737,0.0
8.0,8.0,5.0,3.0,0.0,0.0,0.0,2.0,127.847,124.823,18.46,-0.692,33.072,0.20504244,0.87937721,0.47612574,0.60820053,324.66620376,414.72690962,681.89173037,2.35765521,0.17858198,0.0
15.0,15.0,10.0,4.0,1.0,1.0,0.0,6.0,253.915,251.899,53.99,-0.7576,56.248,0.55571423,0.98339176,0.18149556,0.94730595,559.47764473,2920.16228542,3082.59679052,3.59473409,0.15458327,1.0
16.0,16.0,9.0,4.0,1.0,1.0,1.0,4.0,266.332,263.308,44.76,-0.5243,61.6875,0.16281778,0.87896435,0.47688748,0.88842381,973.53458026,1813.65906482,2041.43455246,3.0108229,0.31533968,1.0
12.0,12.0,6.0,3.0,1.0,1.0,1.0,3.0,179.879,176.855,35.53,-0.7138,45.2805,0.24766994,0.89962417,0.43666504,0.59031704,542.03831195,732.76864341,1241.31373171,2.64460311,0.03265548,1.0
16.0,16.0,9.0,5.0,1.0,1.0,1.0,4.0,255.885,250.845,36.92,-1.18498,63.009,0.39317774,0.96042951,0.27852319,0.74025857,770.03888387,2046.60837812,2764.72093964,3.30242471,0.04525484,0.85714286
18.0,18.0,8.0,6.0,1.0,1.0,1.0,4.0,271.952,263.888,44.76,-0.6926,70.198,0.26853655,0.92554414,0.37863973,0.97778377,1026.51437447,2650.82876296,2711.05824684,3.42716466,0.42738899,0.9
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.39994851,0.96341596,0.26801059,0.8379424,640.71514145,2003.2132919,2390.63363175,3.28055978,0.22158407,0.85714286
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.1588202,0.87175676,0.48993893,0.72843166,1128.44893839,1677.75590837,2303.24407793,3.30486815,0.4106527,0.85714286
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.42344126,0.96619246,0.25782188,0.7557602,602.38043378,1765.77393853,2336.42090865,3.1712269,0.03309375,0.85714286
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.14386065,0.85745416,0.51456035,0.71396598,958.72847621,1330.26090025,1863.19927426,2.97924106,0.25558638,0.85714286
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.28816219,0.93105766,0.36487209,0.68443095,869.33856793,1630.71454097,2382.58445506,3.23068303,0.0656764,0.85714286
9.0,9.0,5.0,1.0,1.0,0.0,0.0,3.0,133.875,129.843,35.53,-0.0947,33.081,0.58368627,0.98583536,0.16771596,0.95694798,131.04423815,747.70770808,781.34623838,2.49001606,0.2140831,0.75
17.0,17.0,9.0,6.0,1.0,1.0,1.0,5.0,263.929,255.865,46.15,-0.9385,64.994,0.32430269,0.94720708,0.32062243,0.82746308,835.26593764,2155.65617025,2605.13878713,3.255987,0.3072786,0.75
17.0,17.0,8.0,5.0,1.0,0.0,0.0,4.0,261.957,251.877,44.76,0.1941,66.032,0.2577803,0.92629499,0.37679915,0.88245976,824.30415817,1930.51190924,2187.64866353,3.07143824,0.57291055,0.55555556
17.0,17.0,8.0,5.0,1.0,1.0,1.0,4.0,257.925,251.877,44.76,-0.7781,66.388,0.24409671,0.92161674,0.38810126,0.79772326,987.04039405,2028.81352575,2543.2548334,3.28277311,0.22050232,1.0
18.0,18.0,12.0,5.0,1.0,1.0,0.0,7.0,303.907,302.899,71.06,-1.8759,65.724,0.2722578,0.92077554,0.39009282,0.64393897,1632.86907947,2695.43038335,4185.84759907,3.74270178,0.05020093,1.0
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,231.887,227.855,44.76,-1.1432,57.2775,0.14147697,0.86421268,0.50312666,0.79846161,995.0027118,1579.06850214,1977.63861382,3.13281021,0.30677666,1.0
16.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.7531,61.8945,0.09052092,0.80781825,0.58943166,0.77706572,1273.8234892,1679.32032345,2161.10463673,3.22466264,0.2919462,0.875
15.0,15.0,9.0,5.0,1.0,1.0,0.0,5.0,232.875,229.851,57.65,-1.7482,55.0725,0.46288332,0.97327596,0.22963864,0.84493138,519.84352899,1912.7099425,2263.74589279,3.17542204,0.10356687,1.0
17.0,17.0,10.0,6.0,1.0,1.0,1.0,4.0,267.705,261.657,36.92,-2.21418,69.311,0.23365422,0.91332005,0.40724253,0.95162977,1098.38046616,2566.65616877,2697.11630507,3.44713914,0.33476184,0.85714286
14.0,14.0,10.0,4.0,1.0,1.0,0.0,6.0,238.904,237.896,57.65,-1.7212,52.3495,0.37077212,0.9572925,0.28912119,0.89949819,684.95103643,2130.98259952,2369.07935833,3.29418675,0.25230978,1.0
17.0,17.0,10.0,5.0,1.0,1.0,1.0,5.0,269.868,266.844,53.99,-1.7154,63.0595,0.34366153,0.95118283,0.30862797,0.77551186,1027.25540227,2581.25909196,3328.458585,3.58504252,0.1044661,1.0
17.0,17.0,10.0,5.0,1.0,1.0,1.0,5.0,269.868,266.844,53.99,-1.7154,63.0595,0.23586143,0.91815154,0.39622942,0.79022117,1246.49578643,2485.95211973,3145.89410326,3.56986004,0.19400269,1.0
17.0,17.0,10.0,5.0,1.0,1.0,1.0,5.0,269.868,266.844,53.99,-1.7154,63.0595,0.39985313,0.96338638,0.26811693,0.85718049,763.5220243,2441.0102693,2847.72029684,3.34863513,0.13507404,1.0
17.0,17.0,10.0,5.0,1.0,1.0,1.0,6.0,260.885,257.861,74.19,-0.7798,62.1325,0.51228162,0.9793195,0.20231986,0.84168537,686.1244909,2854.39574667,3391.28593933,3.64488351,0.06863873,1.0
15.0,15.0,9.0,4.0,1.0,1.0,1.0,3.0,272.767,270.751,27.69,0.3511,61.91,0.22884949,0.91526383,0.40285496,0.86587793,962.93116797,2069.67997171,2390.26760818,3.15285527,0.31481839,1.0
14.0,14.0,10.0,6.0,0.0,0.0,0.0,4.0,231.672,225.624,36.92,-1.222,57.238,0.0712137,0.78291797,0.62212494,0.87019411,1016.55260042,1421.89779397,1634.00071187,2.9646687,0.581245,0.5
15.0,15.0,10.0,6.0,1.0,0.0,0.0,4.0,241.667,237.635,36.92,-1.2312,59.837,0.09550292,0.80681713,0.59080125,0.97219286,1006.33903214,1655.98095964,1703.34614051,3.00539519,0.56861688,0.8
12.0,12.0,8.0,5.0,0.0,0.0,0.0,4.0,195.854,191.822,44.76,-1.1423,45.225,0.10462201,0.82817067,0.560476,0.89135662,677.86250663,1078.04300797,1209.44073732,2.75141744,0.57652763,0.75
12.0,12.0,8.0,5.0,0.0,0.0,0.0,4.0,195.854,191.822,44.76,-1.1423,45.225,0.63362506,0.9898519,0.14210285,0.91587036,326.15358882,2102.0999597,2295.193789,3.47254848,0.1409856,0.75
12.0,12.0,10.0,5.0,0.0,0.0,0.0,4.0,227.812,221.764,36.92,-0.1488,51.758,0.01974079,0.62253108,0.78259507,0.90796036,785.31028918,911.11053238,1003.46950077,2.43427571,0.48539772,0.0
14.0,14.0,9.0,8.0,0.0,0.0,0.0,5.0,243.964,235.9,44.76,-0.5752,58.027,0.61676972,0.98870253,0.149891,0.90960184,534.20982238,3241.81063899,3563.98866719,3.87855924,0.25667516,0.2
18.0,18.0,9.0,6.0,1.0,1.0,1.0,5.0,275.94,267.876,53.99,-1.2402,67.61,0.56233891,0.98430289,0.17648743,0.90760782,694.08753937,3569.42869857,3932.78749803,3.85377801,0.18429115,0.77777778
15.0,15.0,7.0,5.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,-0.3933,61.268,0.32789286,0.94613973,0.32375857,0.73971283,784.77838408,1793.03559048,2423.96172986,3.28373202,0.15406333,0.75
17.0,17.0,9.0,4.0,1.0,1.0,1.0,5.0,256.897,253.873,68.55,-1.30602,61.3925,0.52984741,0.98074733,0.19528101,0.94839468,609.24998939,2958.86135136,3119.8628843,3.60788579,0.15751381,0.875
16.0,16.0,10.0,4.0,1.0,1.0,0.0,5.0,267.32,265.304,57.65,-1.1293,59.4825,0.41142162,0.96542966,0.2606637,0.84650654,798.22510612,2592.23961972,3062.27949342,3.47409349,0.14165542,1.0
17.0,17.0,9.0,6.0,1.0,1.0,1.0,5.0,277.981,271.933,44.76,-0.6992,68.078,0.78337051,0.99687095,0.0790462,0.98224932,396.27826408,4924.25999347,5013.24857171,4.31128958,0.12125643,0.875
9.0,9.0,7.0,2.0,0.0,0.0,0.0,4.0,145.818,144.81,52.6,-1.1369,31.619,0.59774921,0.98720512,0.15945548,0.92784462,171.88949449,1000.19605969,1077.97797107,2.77764554,0.1717155,1.0
7.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,104.837,103.829,50.09,-0.87592,24.997,0.69062272,0.99304919,0.11770003,0.96627781,64.28990615,527.79859467,546.21826951,2.33000777,0.1780342,0.5
16.0,16.0,10.0,6.0,1.0,0.0,0.0,4.0,253.678,249.646,36.92,-1.1358,64.17,0.15085733,0.84647478,0.53242882,0.64462899,1216.66783128,1473.05953303,2285.12765703,3.13136587,0.15052938,1.0
24.0,24.0,16.0,8.0,1.0,1.0,1.0,8.0,385.66,383.644,89.52,-4.042,86.913,0.18773837,0.89303292,0.44999133,0.75223964,2407.95270905,4025.31639465,5351.10909269,3.90873331,0.23236588,1.0
17.0,17.0,9.0,4.0,1.0,0.0,0.0,6.0,255.93,248.874,71.06,-1.1469,57.709,0.27019069,0.92025481,0.39131966,0.64591116,1174.97865422,1939.41656634,3002.60573409,3.45695462,0.13499356,0.5
