idx,canonicalsmiles,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
,,0.3076923076923077,0.3999999999999999,0.09090909090909094,0.4,0.0,0.0,0.0,0.0,0.5414825366786937,0.48530763558491663,0.0,0.6704040535273483,0.38401397862570613,0.5401372505451876,0.9347883335960228,0.23979485178871682,0.5516399287151081,0.32649093330583934,0.26783981306108456,0.32502284919306074,0.4627632740956822,0.078492046728657,0.8
,,0.3076923076923077,0.3999999999999999,0.09090909090909094,0.5,0.0,0.0,0.0,0.0,0.5414825366786937,0.48530763558491663,0.0,0.6704040535273483,0.38401397862570613,0.4353208737989758,0.8964796022920727,0.3149420213051335,0.490790329097303,0.3400360702722867,0.20300953224918708,0.25454863694742547,0.36544794762623445,0.19291953281034874,0.8
,,0.5384615384615384,0.7,0.09090909090909094,0.4,0.16666666666666666,0.0,0.0,0.0,0.9790377756750859,0.849288362273604,0.0,0.8287774457580876,0.5794059084074932,0.36232895605617516,0.8629101848069254,0.36960289442196737,0.5832264265312908,0.5831500439178531,0.33337409220390724,0.39966167466898256,0.44927896980109416,0.4081591176938385,0.25
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.6000000000000001,0.0,0.0,0.0,0.0,0.8541482536678695,0.7279614533773748,0.0,0.8008704690139016,0.5356333048884554,0.12913416665633773,0.6141193065308228,0.6429221638356964,0.5360403179882585,0.6639884284262886,0.20506849933708585,0.24797814042294963,0.3249534126516027,0.3745002711874917,0.28571429
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.4,0.0,0.0,0.0,0.0,0.8751104779927839,0.7279614533773748,0.0,0.8017149538781344,0.5379739119834206,0.29947071497207195,0.8211351176216832,0.42847117867550244,0.5315403575963165,0.548755880437081,0.25813013628630865,0.31741606900656605,0.3801280563926024,0.6015539610693091,0.0
,,0.5384615384615384,0.7,0.09090909090909094,0.5,0.16666666666666666,0.0,0.0,0.0,1.0,0.849288362273604,0.0,0.8204365337144343,0.5786582144743793,0.3472684797041963,0.8536528544989987,0.3833985450941636,0.7281719948352667,0.5303186981652366,0.31842215997909207,0.3447525311267355,0.39599484503832283,0.6031955991302715,0.0
,,0.5384615384615384,0.5,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.5,1.0,0.0,0.6872948078982668,0.6066345444811458,0.08858560794044668,0.44414707028712486,0.45536348490389694,0.21494098947746937,0.7455181709135148,0.5182417346288801,0.623869755771864,0.45147692485770186,0.1777584978066005,0.1977971346705279,0.278419068134079,0.4879576534618702,1.0
,,0.23076923076923073,0.29999999999999993,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.2500285943040146,0.25307837611240735,0.09727047146401985,0.5741587631544758,0.22764842130927704,0.882796263728512,0.9930516200075534,0.051693072990727326,0.8115373881935306,0.03626601512074568,0.17011151453514814,0.1616890370816541,0.294976811846865,0.0,1.0
,,0.3846153846153847,0.5,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.5207698626433614,0.4957321939048658,0.09727047146401985,0.6464206833831363,0.3762119549758219,0.7757476077141776,0.9822291014759623,0.1034481633821124,0.7286929074311403,0.12214507373697969,0.24042212415360084,0.2542848089949919,0.3596155242420185,0.0,1.0
,,0.5384615384615384,0.7,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.7915111309827085,0.7383860116973242,0.09727047146401985,0.7186826036117968,0.5247754886423666,0.715736140936702,0.9739339334709951,0.1342472547234665,0.7265891362415391,0.2193606901451249,0.33502799943506034,0.36437355981150715,0.4317556365014079,0.060533592449641786,1.0
,,0.15384615384615385,0.19999999999999996,0.0,0.1,0.0,0.0,0.0,0.0,0.146101296621713,0.13175146721617814,0.09727047146401985,0.5845394309471222,0.18849201511642083,0.741635153088251,0.9777001875684908,0.12089850056692558,0.7127513959273479,0.04397746461103947,0.08988582179051513,0.08139452963489831,0.15640686150649163,0.10456698921952767,0.75
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.6000000000000001,0.16666666666666666,0.0,0.0,0.0,0.8541482536678695,0.7279614533773748,0.0,0.7884760296219306,0.5047502946076639,0.4454894733776803,0.9029784770671803,0.3033395947160137,0.5974734209831478,0.46914622262604755,0.3236889641361573,0.38365001738616455,0.455059619458432,0.28847985101784746,0.0
,,0.3076923076923077,0.3999999999999999,0.18181818181818177,0.5,0.0,0.0,0.0,0.0,0.603651752570888,0.5558855318848044,0.0,0.6422762115109784,0.31538867893859973,0.5637125784581265,0.9422781292269027,0.22268771212963864,0.6263603663900481,0.31157959715956013,0.28801098484222254,0.3323280744019552,0.4569654252905848,0.25616618693870946,0.5
,,0.3076923076923077,0.3999999999999999,0.18181818181818177,0.5,0.0,0.0,0.0,0.25,0.603911700789203,0.5255916845965027,0.11451612903225805,0.5879043783292192,0.3408752895282214,0.16126114739845904,0.6705743391313799,0.5930884664162741,0.5206911577730302,0.4592636564957149,0.14161944052498723,0.16860099328026978,0.251944390863172,0.5983263885913399,0.0
,,0.46153846153846156,0.6000000000000001,0.36363636363636365,0.30000000000000004,0.0,0.0,0.0,0.0,0.9777692283697093,0.9396951422770388,0.0,0.7192932311290113,0.3166890162135804,0.17136810844209133,0.6692333719350014,0.5943303430273327,0.9251740427881501,0.521532513041814,0.21985853550405302,0.20006285921894534,0.24752795016717088,0.5191336824902678,0.5
,,0.5384615384615384,0.7,0.2727272727272727,0.2,0.16666666666666666,0.5,0.0,0.25,0.9261227163549024,0.899704031435296,0.25719602977667494,0.6197089775237106,0.37791052054126545,0.8167515185548022,0.9868915220477363,0.08336087197993924,0.886598809084223,0.19240085469760826,0.4561285871173455,0.4583511581362715,0.5124063224159137,0.08314138487269516,1.0
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.8743930209102349,0.798539349677263,0.0,0.7660257243081721,0.4301434434556463,0.5870460540833162,0.9484825079159112,0.20767370068734634,0.6684175918851238,0.31378847494510714,0.31789344517692275,0.3583417315573846,0.4069083289486619,0.27159298106395047,0.33333333
,,0.46153846153846156,0.6000000000000001,0.36363636363636365,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.9777692283697093,0.9396951422770388,0.0,0.7068987917370404,0.2858060059327889,0.4028397705802239,0.8830057684553758,0.3378546256716909,0.776215564310837,0.37803659806236656,0.2588457091257734,0.2666154865542164,0.29393730194777046,0.5237289858744905,0.0
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.8637039501731256,0.8187015768154589,0.15334987593052107,0.6139924645965961,0.41905806818643593,0.3526837576095237,0.8505477281673544,0.38792139332681574,0.40465855428971453,0.44653680790924144,0.2061414203985478,0.27792727088757535,0.3068631627909837,0.16410685387969945,0.6
,,0.3846153846153847,0.5,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.7280837657138701,0.7174964897926197,0.1630272952853598,0.5362998570871769,0.2921126417164452,0.1187340756150729,0.5794792309824766,0.67127747751975,0.8770730165046974,0.4241675974908201,0.1431629474130965,0.1245363974788292,0.1760014657904696,0.5240235995546378,1.0
,,0.5384615384615384,0.7,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.9885934721803418,0.9400284857116881,0.1599255583126551,0.5506457061192672,0.45897842252834326,0.4270130832097731,0.8953347354678274,0.31694673651103455,0.7054501649141469,0.4281883820030995,0.3017938996210356,0.33055636893350393,0.36572571692834765,0.2064360727007468,0.83333333
,,0.5384615384615384,0.7,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.9885934721803418,0.9400284857116881,0.1599255583126551,0.5506457061192672,0.45897842252834326,0.23351877455701014,0.7654106904737163,0.4962712515541371,0.6342311844356106,0.5585320781992957,0.24142226200261288,0.27370191417160716,0.31315857205715925,0.3142309928992812,0.83333333
,,0.5384615384615384,0.7,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.9885934721803418,0.9400284857116881,0.1599255583126551,0.5506457061192672,0.45897842252834326,0.2723155903524016,0.7982169165675044,0.4576044531550868,0.7712136542542922,0.5588831092992456,0.2884467030453825,0.3010833578043958,0.35944824643460094,0.43944736990905964,0.83333333
,,0.5384615384615384,0.7,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.9885934721803418,0.9400284857116881,0.1599255583126551,0.5506457061192672,0.45897842252834326,0.20043813130146942,0.7260409758877342,0.538817099152735,0.7364475010592371,0.6143746714152347,0.26316022992551014,0.2791015972944938,0.33888060266549536,0.5304098010524453,0.83333333
,,0.5384615384615384,0.7,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.9885934721803418,0.9400284857116881,0.1599255583126551,0.5506457061192672,0.45897842252834326,0.49679702148050314,0.9224028329035054,0.26607150434328575,0.70394820463205,0.3758021150554987,0.31136129574966825,0.342123183162819,0.37063788243663565,0.15768135325092575,0.83333333
,,0.46153846153846156,0.6000000000000001,0.36363636363636365,0.30000000000000004,0.0,0.0,0.0,0.0,0.9777692283697093,0.9396951422770388,0.0,0.7192932311290113,0.3166890162135804,0.08788311543935715,0.5217038831222645,0.7153955290067215,0.6450870693475708,0.621989519708645,0.18072532235428665,0.19798383086009508,0.23618431894375513,0.5036769967957672,0.5
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.1,0.16666666666666666,0.5,1.0,0.0,0.7078286005427721,0.6876369991009827,0.09727047146401985,0.6071976094582305,0.37704904709659076,0.635669789542209,0.9588793360761161,0.18039817764379434,0.6055188596619434,0.20073396631064258,0.22030712402737349,0.2534906692275004,0.2997878212267542,0.0,1.0
,,0.5384615384615384,0.7,0.18181818181818177,0.1,0.16666666666666666,0.5,1.0,0.0,0.8948873384421825,0.8795418042970997,0.09727047146401985,0.6252695855528128,0.3763663700272259,0.4885538843547185,0.9155251000768401,0.2797568912434938,0.4464751602859245,0.3366441562919628,0.21960881514410271,0.28663839727460505,0.29526489373957987,0.0,1.0
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.1,0.16666666666666666,0.5,1.0,0.0,0.7078286005427721,0.6876369991009827,0.09727047146401985,0.6071976094582305,0.37704904709659076,0.6552091692680793,0.9629385446737009,0.16886591642808596,0.6239785741597204,0.21280411738197494,0.25120661096492686,0.2877892029058217,0.34926292109543766,0.0,1.0
,,0.23076923076923073,0.29999999999999993,0.2727272727272727,0.2,0.0,0.0,0.0,0.0,0.45749846630551216,0.46481206501207106,0.09727047146401985,0.6147070287124854,0.08048275021333656,0.3470696260373806,0.8505381862815324,0.38793521894892546,0.8260005338458392,0.20711228274838142,0.11530558841383376,0.09943147708855841,0.15068985406101587,0.5342459970330454,0.5
,,0.3076923076923077,0.3999999999999999,0.18181818181818177,0.6000000000000001,0.0,0.0,0.0,0.0,0.6246139768958023,0.5558855318848044,0.0,0.6805638560478109,0.3200048762647812,0.3383712945513689,0.8483598720908876,0.39107807083137813,0.5621602046982892,0.41867383162962546,0.21444544999478612,0.25473130046687537,0.3615253960937286,0.521101927358443,0.0
,,0.3846153846153847,0.5,0.36363636363636365,0.4,0.0,0.0,0.0,0.0,0.8528797063624927,0.8183682333808096,0.0,0.6523450695076004,0.2468771587630541,0.07397613631572598,0.4517666176991615,0.7642697446295681,0.46346872123472993,0.566020000709738,0.12682737529593774,0.15789224248791406,0.18712437078538957,0.6834585297249405,0.0
,,0.3846153846153847,0.5,0.36363636363636365,0.5,0.0,0.0,0.0,0.0,0.8528797063624927,0.8183682333808096,0.0,0.6615304664154866,0.24996545979113333,0.2602319011099674,0.7905555530453101,0.4669320803962246,0.6707821689197819,0.4527988091365234,0.20822639796610617,0.22676291930791476,0.27712238728830907,0.5792267266133146,0.0
,,0.5384615384615384,0.7,0.09090909090909094,0.2,0.16666666666666666,0.5,1.0,0.0,0.8536803468749026,0.808963907997212,0.09727047146401985,0.7114200337793946,0.43854687309520907,0.2932144634822547,0.8170863280192029,0.43376102820264495,0.7109072945546633,0.4230214262369022,0.2150356863878569,0.2278908610236937,0.2773368286232385,0.3975904329374732,0.875
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.4,0.0,0.0,0.0,0.25,0.8846661744980402,0.8187015768154589,0.15334987593052107,0.6459529686890997,0.45341948067780086,0.4441300517577057,0.9016377225033547,0.3057651383840364,0.547605827247609,0.45384561659407896,0.29958716789693995,0.36662858560092876,0.41886775327724424,0.16512280873349075,0.6
,,0.5384615384615384,0.7,0.09090909090909094,0.2,0.16666666666666666,0.5,1.0,0.0,0.8536803468749026,0.808963907997212,0.09727047146401985,0.5979602442510069,0.4482506400097526,0.6070797384899009,0.9520631869526539,0.1986070951864329,0.8855360984520435,0.2630576512932272,0.3164337120203801,0.30910561764689276,0.37332294992271153,0.3353931113456999,0.875
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.1,0.16666666666666666,0.5,1.0,0.0,0.7078286005427721,0.6876369991009827,0.09727047146401985,0.6071976094582305,0.37704904709659076,0.7493145464693538,0.9787356549441453,0.11705645162556083,0.7069100921550397,0.16361503972075953,0.2800222845134085,0.30471793214350046,0.3728654479936133,0.0,1.0
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.1,0.16666666666666666,0.5,0.0,0.25,0.7181017541305774,0.707799226239179,0.25719602977667494,0.5285955567104067,0.3412085009549352,0.4615615539017265,0.9040472480164701,0.3013937714739856,0.4118409611287437,0.3164897192811932,0.18415992391984737,0.24571890870254304,0.2853265187305425,0.0,1.0
,,0.5384615384615384,0.7,0.18181818181818177,0.1,0.16666666666666666,0.5,1.0,0.0,0.8948873384421825,0.8795418042970997,0.09727047146401985,0.6252695855528128,0.3763663700272259,0.5042516710958198,0.921553126642088,0.26779442525530894,0.4656235044571848,0.3619653243984062,0.25212447017185574,0.3258744199899519,0.34667341081733327,0.0,1.0
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.8637039501731256,0.8187015768154589,0.15334987593052107,0.6229699883071327,0.4217887764638954,0.25943572074661686,0.7771066237963999,0.48285638553826826,0.37067023082387784,0.5104995036856738,0.18295508171941838,0.2530527992664346,0.2847531218311825,0.4135407003879006,0.6
,,0.5384615384615384,0.7,0.09090909090909094,0.2,0.16666666666666666,0.5,1.0,0.0,0.8536803468749026,0.808963907997212,0.09727047146401985,0.7208392880342991,0.44320370596123376,0.6531167611400046,0.9629112745487605,0.16894530798170088,0.6761145539317783,0.2560785433867983,0.31223511370967755,0.3497215478743527,0.39517596939367206,0.06917097030679306,0.875
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.1,0.16666666666666666,0.5,0.0,0.25,0.7181017541305774,0.707799226239179,0.25719602977667494,0.5285955567104067,0.3412085009549352,0.4046753833828349,0.8849854838413875,0.33457722987733585,0.5946174243908824,0.2952856854457165,0.17540820263238344,0.19970010454823656,0.2394845778714063,0.14674556343222167,1.0
,,0.5384615384615384,0.7,0.18181818181818177,0.5,0.0,0.0,0.0,0.0,0.999282542917451,0.9198662585734922,0.0,0.7812784201637002,0.5334064773050511,0.06579793978939243,0.35022245351918824,0.8279542996722563,0.3366179183883502,0.8402722490257815,0.17133559763187434,0.24393650660698496,0.2910822472519896,0.2626193292336803,0.85714286
,,0.3076923076923077,0.3999999999999999,0.18181818181818177,0.5,0.0,0.0,0.0,0.0,0.6246139768958023,0.5558855318848044,0.0,0.6711705859425751,0.31655898248608233,0.32010176196719575,0.8284759375700192,0.41871104011683735,0.39205648489211486,0.405336773914482,0.1667565815240023,0.22553812717951932,0.30077720526740603,0.22507782995712303,0.0
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.8534307965853203,0.798539349677263,0.0,0.6823697544497856,0.4292332073631598,0.49331383408485613,0.9211473174144198,0.26861401304732013,0.6379381316453006,0.3728688684435446,0.29315202664677154,0.33585740349353477,0.39268471806132244,0.19203372619525297,0.66666667
,,0.5384615384615384,0.7,0.18181818181818177,0.5,0.0,0.0,0.0,0.0,0.999282542917451,0.9198662585734922,0.0,0.7812784201637002,0.5334064773050511,0.32601250506137075,0.8386178724571469,0.4048459883701815,0.7806706297445287,0.493367475863534,0.28760914477869975,0.29822740464010217,0.3445224903038462,0.2297715480571753,0.85714286
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.8534307965853203,0.798539349677263,0.0,0.7369234766792256,0.4286155471575441,0.4351183950397442,0.8979633256688155,0.31232687690429006,0.5513573198684287,0.3679641175926758,0.23402270785134657,0.28191206325366874,0.3181389133316319,0.20056760851152666,0.66666667
,,0.5384615384615384,0.7,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.9988250340532168,0.9601503075850784,0.21178660049627795,0.6210731453813174,0.4318663903449957,0.23349719149853376,0.7653837127185363,0.49630176891942557,0.6208190832803442,0.5464765244958647,0.2332527601678138,0.26642036347847164,0.298854092984433,0.31085602704650506,0.83333333
,,0.5384615384615384,0.7,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.9988250340532168,0.9601503075850784,0.21178660049627795,0.5757048200597635,0.43557235157869073,0.28127814680872953,0.8075946500586466,0.445915824562764,0.5500041792727559,0.48086072602413243,0.215469017483596,0.2584982282374642,0.2716180430127537,0.23805052377372432,0.83333333
,,0.5384615384615384,0.7,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.9885934721803418,0.9400284857116881,0.1599255583126551,0.5506457061192672,0.45897842252834326,0.2153590834694398,0.7383113626317959,0.5259575645663035,0.8267123647094254,0.5712156949788878,0.2633856030528603,0.26251141413989504,0.32207519199142687,0.35199324228016843,0.83333333
